Validity_date,City,Persist_value_minTemp,EC_minTemp_1,EC_minTemp_2,CO_minTemp_1,CO_minTemp_2,C3_minTemp_1,C3_minTemp_2,OH_minTemp_1,OH_minTemp_2
19/11/2017,Beer Sheva,12,16,16,18,18,17,18,17,17
19/11/2017,Bet Shean,13,18,18,21,22,19,20,20,20
19/11/2017,Elat,17,19,19,19,20,19,20,19,20
19/11/2017,En Gedi,18,23,21,21,22,21,21,22,22
19/11/2017,Haifa,20,20,19,19,19,18,20,16,18
19/11/2017,Jerusalem,18,16,16,15,16,15,15,17,18
19/11/2017,Lod,14,18,18,19,20,18,20,17,18
19/11/2017,Mizpe Ramon,16,14,14,14,15,13,14,15,16
19/11/2017,Nazareth,18,17,17,18,18,18,18,16,18
19/11/2017,Qazrin,20,16,16,17,18,17,18,16,18
19/11/2017,Tel Aviv,16,19,18,19,20,18,19,17,18
19/11/2017,Tiberias,21,18,19,19,20,20,19,15,18
19/11/2017,Zefat,16,16,16,17,18,14,15,16,18
20/11/2017,Afula,15,15,14,18,17,16,16,14,15
20/11/2017,Ashdod,19,15,15,16,17,17,18,14,16
20/11/2017,Beer Sheva,18,12,13,14,14,15,15,13,13
20/11/2017,Bet Shean,16,15,15,19,19,17,17,16,17
20/11/2017,Elat,17,17,15,17,18,19,20,18,17
20/11/2017,En Gedi,19,20,20,20,20,21,21,15,16
20/11/2017,Haifa,19,16,15,17,18,18,18,14,14
20/11/2017,Jerusalem,15,13,12,14,14,12,13,14,13
20/11/2017,Lod,19,15,14,17,17,17,17,14,14
20/11/2017,Mizpe Ramon,13,11,11,13,14,11,12,12,13
20/11/2017,Nazareth,18,14,13,17,17,15,14,13,13
20/11/2017,Qazrin,16,12,14,14,14,13,13,15,13
20/11/2017,Tel Aviv,19,14,14,16,17,17,17,14,14
20/11/2017,Tiberias,19,16,16,20,17,17,18,15,13
20/11/2017,Zefat,15,13,12,15,14,11,11,13,13
21/11/2017,Afula,10,14,14,16,16,16,17,15,15
21/11/2017,Ashdod,17,15,15,16,15,15,17,17,17
21/11/2017,Beer Sheva,13,13,13,13,14,13,12,13,13
21/11/2017,Bet Shean,14,15,15,17,17,18,18,16,16
21/11/2017,Elat,19,15,13,15,16,15,15,15,15
21/11/2017,En Gedi,21,20,19,18,17,18,18,14,14
21/11/2017,Haifa,16,15,15,16,16,17,15,16,14
21/11/2017,Jerusalem,13,14,13,13,11,11,11,13,13
21/11/2017,Lod,15,14,14,15,15,16,15,15,15
21/11/2017,Mizpe Ramon,13,11,11,11,12,10,10,12,12
21/11/2017,Nazareth,15,13,13,15,15,15,15,13,13
21/11/2017,Qazrin,11,12,12,13,14,14,13,13,13
21/11/2017,Tel Aviv,16,14,14,15,15,15,15,15,15
21/11/2017,Tiberias,16,15,16,18,16,17,16,17,18
21/11/2017,Zefat,10,12,12,14,13,12,11,13,13
22/11/2017,Afula,15,13,14,15,16,14,15,14,13
22/11/2017,Ashdod,16,17,16,17,18,18,18,17,17
22/11/2017,Beer Sheva,12,13,12,12,12,12,12,11,12
22/11/2017,Bet Shean,17,14,14,16,17,15,16,16,16
22/11/2017,Elat,15,13,13,14,14,13,14,14,14
22/11/2017,En Gedi,21,18,17,15,16,16,16,17,12
22/11/2017,Haifa,15,16,15,17,15,15,12,15,12
22/11/2017,Jerusalem,11,11,11,10,11,9,9,11,11
22/11/2017,Lod,15,14,14,15,16,15,14,14,14
22/11/2017,Mizpe Ramon,11,8,8,10,9,8,7,9,9
22/11/2017,Nazareth,14,13,13,13,14,13,13,11,11
22/11/2017,Qazrin,13,13,10,13,11,12,11,10,11
22/11/2017,Tel Aviv,15,16,16,17,17,16,15,14,14
22/11/2017,Tiberias,18,14,15,18,16,18,17,15,12
22/11/2017,Zefat,10,11,10,13,12,9,9,11,11
23/11/2017,Afula,13,12,11,12,13,11,12,13,12
23/11/2017,Ashdod,18,12,12,14,14,15,15,14,13
23/11/2017,Beer Sheva,12,11,10,12,12,12,11,11,10
23/11/2017,Bet Shean,14,13,11,13,14,13,12,13,13
23/11/2017,Elat,16,12,12,13,13,13,13,12,13
23/11/2017,En Gedi,18,16,16,18,16,17,17,17,16
23/11/2017,Haifa,12,14,13,14,14,14,13,14,12
23/11/2017,Jerusalem,9,9,9,9,9,9,9,10,9
23/11/2017,Lod,17,12,11,13,13,13,12,12,12
23/11/2017,Mizpe Ramon,8,8,8,10,9,7,8,9,9
23/11/2017,Nazareth,10,11,11,11,11,12,9,8,10
23/11/2017,Qazrin,11,10,8,9,9,9,8,7,7
23/11/2017,Tel Aviv,16,12,12,13,13,13,12,12,12
23/11/2017,Tiberias,14,12,13,12,13,12,11,14,9
23/11/2017,Zefat,7,8,9,10,10,9,8,8,8
24/11/2017,Afula,8,11,11,12,13,12,11,11,11
24/11/2017,Ashdod,13,13,13,14,13,15,15,15,13
24/11/2017,Beer Sheva,9,10,10,12,11,11,11,12,9
24/11/2017,Bet Shean,9,12,11,14,14,13,12,13,12
24/11/2017,Elat,12,13,13,14,13,13,12,12,12
24/11/2017,En Gedi,18,16,16,18,16,16,17,17,16
24/11/2017,Haifa,11,13,13,14,13,15,13,13,10
24/11/2017,Jerusalem,8,9,7,10,10,9,9,10,9
24/11/2017,Lod,13,12,12,13,13,14,13,11,11
24/11/2017,Mizpe Ramon,8,7,7,10,10,9,9,9,9
24/11/2017,Nazareth,10,11,10,11,11,12,10,9,9
24/11/2017,Qazrin,7,11,8,9,9,10,9,10,8
24/11/2017,Tel Aviv,14,13,13,13,13,13,13,11,11
24/11/2017,Tiberias,12,13,12,13,13,13,12,9,9
24/11/2017,Zefat,6,9,8,10,11,9,7,9,9
25/11/2017,Afula,6,11,11,13,13,12,12,12,12
25/11/2017,Ashdod,13,12,13,14,15,16,16,14,13
25/11/2017,Beer Sheva,10,10,10,13,14,14,15,11,12
25/11/2017,Bet Shean,9,11,11,15,15,13,14,13,13
25/11/2017,Elat,12,14,14,15,14,13,15,14,14
25/11/2017,En Gedi,16,18,18,19,17,17,17,18,18
25/11/2017,Haifa,12,14,14,14,15,14,13,14,12
25/11/2017,Jerusalem,9,10,9,11,11,11,10,12,11
25/11/2017,Lod,13,11,11,15,15,13,15,12,12
25/11/2017,Mizpe Ramon,8,7,7,10,11,10,10,10,10
25/11/2017,Nazareth,10,12,11,13,13,12,12,10,10
25/11/2017,Qazrin,6,11,10,11,10,11,11,10,11
25/11/2017,Tel Aviv,13,11,11,14,14,14,14,12,12
25/11/2017,Tiberias,12,13,13,15,14,13,14,10,10
25/11/2017,Zefat,7,10,9,11,11,9,9,10,10
26/11/2017,Afula,9,13,13,15,15,16,16,14,15
26/11/2017,Ashdod,13,16,12,15,15,16,15,15,15
26/11/2017,Beer Sheva,8,9,10,13,13,13,14,12,11
26/11/2017,Bet Shean,11,12,12,17,17,15,17,16,16
26/11/2017,Elat,14,14,14,15,14,14,13,14,14
26/11/2017,En Gedi,18,17,17,19,18,16,16,18,19
26/11/2017,Haifa,13,14,13,16,17,16,15,17,15
26/11/2017,Jerusalem,10,10,11,12,13,11,12,13,13
26/11/2017,Lod,12,11,11,16,16,15,15,14,15
26/11/2017,Mizpe Ramon,10,9,9,12,11,10,11,11,12
26/11/2017,Nazareth,11,12,12,15,15,14,15,15,16
26/11/2017,Qazrin,10,13,13,14,13,14,13,13,14
26/11/2017,Tel Aviv,14,12,12,15,15,15,14,14,15
26/11/2017,Tiberias,14,14,15,17,17,16,17,13,13
26/11/2017,Zefat,8,11,11,14,15,12,12,13,13
27/11/2017,Afula,12,12,12,15,15,13,13,13,13
27/11/2017,Ashdod,14,16,14,15,16,16,16,16,16
27/11/2017,Beer Sheva,9,11,12,12,13,14,13,12,12
27/11/2017,Bet Shean,16,12,12,17,16,16,15,15,15
27/11/2017,Elat,13,14,14,14,15,14,14,13,13
27/11/2017,En Gedi,16,18,18,19,20,19,18,18,18
27/11/2017,Haifa,16,14,14,15,16,15,14,15,13
27/11/2017,Jerusalem,12,10,10,13,13,12,11,11,12
27/11/2017,Lod,12,12,13,16,15,15,14,14,13
27/11/2017,Mizpe Ramon,10,8,7,11,11,11,10,10,10
27/11/2017,Nazareth,15,11,11,15,14,13,13,13,13
27/11/2017,Qazrin,15,10,11,13,12,12,12,12,14
27/11/2017,Tel Aviv,14,13,14,16,15,14,14,14,13
27/11/2017,Tiberias,20,14,14,16,15,15,14,12,17
27/11/2017,Zefat,11,10,11,13,12,11,11,13,12
28/11/2017,Afula,9,12,12,15,15,15,16,13,12
28/11/2017,Ashdod,15,16,13,14,14,16,15,14,14
28/11/2017,Beer Sheva,10,11,10,13,12,13,13,11,11
28/11/2017,Bet Shean,12,12,12,16,16,17,17,14,12
28/11/2017,Elat,13,15,15,14,14,12,13,13,13
28/11/2017,En Gedi,17,19,19,19,18,17,17,18,18
28/11/2017,Haifa,14,15,15,16,16,16,15,15,13
28/11/2017,Jerusalem,10,10,10,11,11,11,11,12,12
28/11/2017,Lod,14,12,12,15,15,15,15,13,12
28/11/2017,Mizpe Ramon,8,10,10,11,11,11,10,10,10
28/11/2017,Nazareth,13,13,13,15,14,15,15,13,14
28/11/2017,Qazrin,12,11,11,12,12,13,14,13,13
28/11/2017,Tel Aviv,15,12,13,14,14,14,14,13,12
28/11/2017,Tiberias,17,15,15,16,15,17,17,16,16
28/11/2017,Zefat,9,11,11,13,12,11,11,12,12
29/11/2017,Afula,9,11,11,14,14,13,13,13,13
29/11/2017,Ashdod,14,16,13,14,14,16,15,14,14
29/11/2017,Beer Sheva,9,10,10,12,12,13,13,11,10
29/11/2017,Bet Shean,11,12,11,15,16,14,15,14,14
29/11/2017,Elat,14,15,15,14,14,12,13,13,13
29/11/2017,En Gedi,17,19,19,18,18,17,17,17,17
29/11/2017,Haifa,14,14,13,16,16,15,14,15,13
29/11/2017,Jerusalem,11,11,10,12,12,11,11,12,12
29/11/2017,Lod,13,12,12,15,15,14,14,13,13
29/11/2017,Mizpe Ramon,9,9,9,11,11,11,11,11,11
29/11/2017,Nazareth,12,12,11,14,14,12,13,11,13
29/11/2017,Qazrin,12,10,11,12,12,11,12,12,12
29/11/2017,Tel Aviv,13,13,12,14,14,13,13,13,13
29/11/2017,Tiberias,15,14,14,15,15,14,14,16,16
29/11/2017,Zefat,9,10,10,12,12,10,10,11,11
30/11/2017,Afula,7,12,12,13,13,14,13,12,12
30/11/2017,Ashdod,13,16,12,14,15,16,15,14,14
30/11/2017,Beer Sheva,8,10,10,12,12,13,12,10,10
30/11/2017,Bet Shean,11,12,12,15,15,16,14,14,14
30/11/2017,Elat,13,14,14,13,13,12,12,14,14
30/11/2017,En Gedi,17,19,18,19,19,18,17,18,17
30/11/2017,Haifa,15,13,13,14,15,14,14,14,12
30/11/2017,Jerusalem,11,10,10,11,11,11,10,11,11
30/11/2017,Lod,11,11,12,14,15,15,15,12,12
30/11/2017,Mizpe Ramon,10,8,7,10,10,9,9,10,10
30/11/2017,Nazareth,12,11,11,13,13,13,12,10,12
30/11/2017,Qazrin,10,9,9,11,11,12,11,10,10
30/11/2017,Tel Aviv,13,12,13,14,15,15,15,12,12
30/11/2017,Tiberias,15,13,13,14,14,16,14,15,15
30/11/2017,Zefat,9,10,10,12,12,10,10,10,10
01/12/2017,Afula,9,11,11,14,14,11,11,12,12
01/12/2017,Ashdod,14,15,11,14,14,14,12,14,14
01/12/2017,Beer Sheva,9,10,10,13,13,13,13,10,10
01/12/2017,Bet Shean,11,11,12,16,16,15,15,13,13
01/12/2017,Elat,15,14,15,14,15,14,15,15,14
01/12/2017,En Gedi,17,17,18,19,17,17,17,18,18
01/12/2017,Haifa,13,12,13,16,16,14,14,15,15
01/12/2017,Jerusalem,11,10,10,12,12,9,10,12,12
01/12/2017,Lod,15,11,12,15,15,14,13,12,11
01/12/2017,Mizpe Ramon,9,7,8,11,11,9,10,11,10
01/12/2017,Nazareth,13,11,11,14,14,11,10,11,12
01/12/2017,Qazrin,9,12,11,13,13,12,13,13,13
01/12/2017,Tel Aviv,14,12,11,13,14,12,11,12,11
01/12/2017,Tiberias,14,13,13,15,14,13,11,16,16
01/12/2017,Zefat,10,10,10,13,13,10,11,11,10
02/12/2017,Afula,6,12,12,14,14,13,14,14,14
02/12/2017,Ashdod,13,14,13,15,15,15,14,16,16
02/12/2017,Beer Sheva,8,14,14,16,16,15,16,16,16
02/12/2017,Bet Shean,12,10,11,15,15,13,13,14,14
02/12/2017,Elat,15,16,16,17,17,16,16,15,15
02/12/2017,En Gedi,19,18,18,18,19,17,18,20,20
02/12/2017,Haifa,12,16,15,15,15,14,14,17,17
02/12/2017,Jerusalem,12,11,11,12,12,10,11,14,14
02/12/2017,Lod,10,16,17,17,16,15,16,17,16
02/12/2017,Mizpe Ramon,11,9,8,12,12,10,10,12,12
02/12/2017,Nazareth,12,13,13,14,14,11,12,12,15
02/12/2017,Qazrin,14,12,12,12,13,12,12,9,13
02/12/2017,Tel Aviv,13,14,14,15,16,14,14,16,16
02/12/2017,Tiberias,14,14,15,15,15,13,14,17,17
02/12/2017,Zefat,10,10,11,13,13,10,11,12,12
03/12/2017,Afula,8,12,12,14,15,13,13,14,14
03/12/2017,Ashdod,17,12,16,16,16,14,13,15,15
03/12/2017,Beer Sheva,12,13,13,16,16,16,16,16,16
03/12/2017,Bet Shean,10,11,11,15,15,13,13,13,13
03/12/2017,Elat,18,16,16,17,17,16,17,15,15
03/12/2017,En Gedi,21,18,18,19,21,18,19,20,20
03/12/2017,Haifa,14,15,16,15,16,14,14,15,15
03/12/2017,Jerusalem,11,11,11,13,13,11,11,14,14
03/12/2017,Lod,16,16,16,17,17,14,15,15,15
03/12/2017,Mizpe Ramon,10,9,9,12,13,11,11,12,12
03/12/2017,Nazareth,13,14,14,15,15,12,12,11,15
03/12/2017,Qazrin,13,12,12,13,13,12,13,13,13
03/12/2017,Tel Aviv,17,13,14,16,16,14,14,15,15
03/12/2017,Tiberias,15,13,16,15,15,14,15,17,17
03/12/2017,Zefat,10,11,12,14,14,11,11,11,11
04/12/2017,Afula,7,11,11,15,15,12,12,14,13
04/12/2017,Ashdod,14,16,16,16,16,13,12,13,13
04/12/2017,Beer Sheva,10,14,14,17,17,15,17,15,14
04/12/2017,Bet Shean,8,11,10,14,14,12,11,13,13
04/12/2017,Elat,16,17,17,18,18,15,14,15,16
04/12/2017,En Gedi,20,17,17,19,21,16,15,19,19
04/12/2017,Haifa,15,16,16,15,16,15,15,16,17
04/12/2017,Jerusalem,13,12,12,15,15,12,13,15,15
04/12/2017,Lod,11,16,14,17,18,14,15,14,15
04/12/2017,Mizpe Ramon,10,10,10,15,14,13,12,13,13
04/12/2017,Nazareth,13,14,14,16,16,12,13,13,17
04/12/2017,Qazrin,14,15,13,14,14,13,13,15,15
04/12/2017,Tel Aviv,16,11,11,16,16,12,13,14,15
04/12/2017,Tiberias,15,14,15,16,15,14,14,17,17
04/12/2017,Zefat,10,13,13,15,15,12,13,13,12
05/12/2017,Afula,5,12,12,15,15,14,15,13,15
05/12/2017,Ashdod,13,17,17,14,15,17,16,13,15
05/12/2017,Beer Sheva,10,13,13,13,14,15,16,12,13
05/12/2017,Bet Shean,6,14,12,14,15,13,14,14,15
05/12/2017,Elat,15,16,16,18,18,16,16,17,18
05/12/2017,En Gedi,18,21,21,17,17,17,16,17,20
05/12/2017,Haifa,16,15,16,17,17,16,17,14,16
05/12/2017,Jerusalem,15,13,13,15,16,15,15,15,16
05/12/2017,Lod,10,14,13,15,15,15,16,12,14
05/12/2017,Mizpe Ramon,10,11,12,15,16,15,16,13,14
05/12/2017,Nazareth,14,14,14,15,15,14,15,13,13
05/12/2017,Qazrin,14,13,12,13,14,12,13,14,15
05/12/2017,Tel Aviv,16,13,13,14,15,14,15,12,14
05/12/2017,Tiberias,13,14,14,15,15,14,15,16,14
05/12/2017,Zefat,13,12,13,14,14,12,13,13,13
06/12/2017,Afula,7,13,14,15,15,16,16,15,14
06/12/2017,Ashdod,14,17,16,17,17,18,17,17,16
06/12/2017,Beer Sheva,10,13,13,14,13,14,14,12,13
06/12/2017,Bet Shean,9,14,14,16,17,17,17,17,16
06/12/2017,Elat,16,16,16,15,16,17,17,14,14
06/12/2017,En Gedi,16,19,18,20,20,19,19,18,19
06/12/2017,Haifa,18,16,16,15,16,15,14,13,13
06/12/2017,Jerusalem,16,13,13,12,11,11,11,11,12
06/12/2017,Lod,13,14,14,16,14,16,15,15,14
06/12/2017,Mizpe Ramon,13,10,10,12,12,10,10,11,11
06/12/2017,Nazareth,15,13,13,14,14,14,15,12,12
06/12/2017,Qazrin,13,13,11,11,11,12,12,11,11
06/12/2017,Tel Aviv,15,15,16,17,17,17,16,17,16
06/12/2017,Tiberias,15,14,15,14,16,16,15,17,13
06/12/2017,Zefat,12,11,11,13,13,10,10,12,12
07/12/2017,Afula,14,8,8,11,11,11,11,9,9
07/12/2017,Ashdod,18,14,16,14,14,16,16,14,15
07/12/2017,Beer Sheva,14,10,10,9,12,10,10,9,10
07/12/2017,Bet Shean,15,8,8,13,13,12,12,10,11
07/12/2017,Elat,16,11,11,11,12,11,11,11,11
07/12/2017,En Gedi,20,15,15,14,16,14,14,14,14
07/12/2017,Haifa,14,9,10,12,12,13,10,9,9
07/12/2017,Jerusalem,10,8,6,7,8,6,6,8,8
07/12/2017,Lod,15,10,9,12,12,12,12,10,10
07/12/2017,Mizpe Ramon,11,7,7,7,8,4,4,7,7
07/12/2017,Nazareth,12,7,7,10,11,9,10,7,7
07/12/2017,Qazrin,12,7,5,7,7,6,7,6,6
07/12/2017,Tel Aviv,16,12,11,11,13,13,13,10,10
07/12/2017,Tiberias,15,9,9,12,12,11,13,8,9
07/12/2017,Zefat,8,5,6,8,8,5,5,7,7
08/12/2017,Afula,6,7,7,9,9,8,6,8,7
08/12/2017,Ashdod,14,14,13,11,10,13,11,10,10
08/12/2017,Beer Sheva,9,7,7,9,9,8,9,6,6
08/12/2017,Bet Shean,7,8,8,9,9,9,7,9,9
08/12/2017,Elat,11,11,11,10,10,7,9,9,9
08/12/2017,En Gedi,14,15,15,15,15,12,12,13,13
08/12/2017,Haifa,10,10,10,10,10,10,8,11,7
08/12/2017,Jerusalem,6,5,4,7,7,6,5,7,7
08/12/2017,Lod,10,6,7,11,11,10,7,8,8
08/12/2017,Mizpe Ramon,6,5,5,7,7,5,6,5,5
08/12/2017,Nazareth,7,7,7,8,8,7,7,8,6
08/12/2017,Qazrin,5,7,5,7,6,5,5,5,6
08/12/2017,Tel Aviv,12,8,7,12,10,10,7,13,8
08/12/2017,Tiberias,10,9,9,9,10,9,7,11,7
08/12/2017,Zefat,3,5,5,7,7,5,5,6,6
09/12/2017,Afula,1,7,7,9,9,7,7,8,8
09/12/2017,Ashdod,10,11,12,11,9,9,9,12,9
09/12/2017,Beer Sheva,5,5,5,10,9,9,9,6,6
09/12/2017,Bet Shean,4,6,6,10,10,7,7,8,8
09/12/2017,Elat,10,11,11,11,11,10,8,9,9
09/12/2017,En Gedi,14,14,14,15,15,12,12,15,14
09/12/2017,Haifa,8,10,10,11,10,9,8,11,8
09/12/2017,Jerusalem,6,6,6,8,7,6,6,8,8
09/12/2017,Lod,8,9,8,11,11,9,8,8,8
09/12/2017,Mizpe Ramon,4,4,5,6,6,6,6,6,6
09/12/2017,Nazareth,6,8,8,9,9,7,7,6,6
09/12/2017,Qazrin,3,9,7,8,7,8,7,8,8
09/12/2017,Tel Aviv,9,7,8,12,10,7,7,13,8
09/12/2017,Tiberias,8,11,11,11,11,9,8,11,8
09/12/2017,Zefat,4,7,6,9,9,6,6,6,6
10/12/2017,Afula,1,7,8,10,10,9,10,11,11
10/12/2017,Ashdod,8,13,7,12,11,11,11,15,11
10/12/2017,Beer Sheva,4,7,7,11,11,10,10,10,9
10/12/2017,Bet Shean,4,7,7,11,10,9,9,11,11
10/12/2017,Elat,11,14,14,13,12,8,9,12,11
10/12/2017,En Gedi,14,15,15,16,15,13,12,17,16
10/12/2017,Haifa,9,12,12,11,11,10,11,14,13
10/12/2017,Jerusalem,6,7,8,10,9,8,8,11,10
10/12/2017,Lod,6,7,7,13,12,9,10,11,10
10/12/2017,Mizpe Ramon,4,6,6,9,9,9,9,9,9
10/12/2017,Nazareth,8,10,10,10,11,10,11,9,10
10/12/2017,Qazrin,7,11,8,10,9,10,9,10,11
10/12/2017,Tel Aviv,8,7,8,12,11,8,10,15,10
10/12/2017,Tiberias,12,10,12,12,11,12,14,15,11
10/12/2017,Zefat,4,8,8,10,10,8,8,9,10
11/12/2017,Afula,4,9,9,13,13,8,10,11,11
11/12/2017,Ashdod,10,15,8,13,12,12,11,12,11
11/12/2017,Beer Sheva,6,6,6,12,12,11,12,10,10
11/12/2017,Bet Shean,6,9,9,13,13,12,11,12,12
11/12/2017,Elat,11,15,15,12,12,10,10,13,13
11/12/2017,En Gedi,12,16,15,17,15,14,14,16,16
11/12/2017,Haifa,12,11,11,14,14,13,14,13,12
11/12/2017,Jerusalem,9,10,9,11,11,10,10,12,11
11/12/2017,Lod,7,10,10,14,13,11,9,12,10
11/12/2017,Mizpe Ramon,7,10,10,10,10,10,10,11,11
11/12/2017,Nazareth,10,8,10,12,12,9,10,10,11
11/12/2017,Qazrin,11,9,9,11,11,10,9,11,12
11/12/2017,Tel Aviv,10,8,9,13,13,11,10,15,10
11/12/2017,Tiberias,13,11,11,14,13,12,12,14,11
11/12/2017,Zefat,7,9,9,12,11,11,9,10,11
12/12/2017,Afula,1,11,11,14,14,13,13,15,15
12/12/2017,Ashdod,11,12,12,14,15,12,11,13,12
12/12/2017,Beer Sheva,6,14,15,15,16,15,14,13,14
12/12/2017,Bet Shean,7,8,8,13,13,13,13,16,15
12/12/2017,Elat,11,13,17,16,17,14,15,15,15
12/12/2017,En Gedi,13,19,18,20,20,17,17,18,18
12/12/2017,Haifa,12,15,15,15,15,15,14,18,15
12/12/2017,Jerusalem,11,11,11,14,14,12,12,15,16
12/12/2017,Lod,7,15,14,16,18,12,12,14,14
12/12/2017,Mizpe Ramon,8,9,10,14,13,13,13,13,13
12/12/2017,Nazareth,9,12,12,14,14,11,11,13,12
12/12/2017,Qazrin,5,12,12,12,13,13,12,15,15
12/12/2017,Tel Aviv,9,13,13,15,16,14,14,13,14
12/12/2017,Tiberias,9,12,13,14,15,14,14,18,14
12/12/2017,Zefat,8,11,11,14,14,12,13,13,12
13/12/2017,Afula,13,11,12,14,14,12,13,12,14
13/12/2017,Ashdod,12,13,14,14,14,14,15,13,15
13/12/2017,Beer Sheva,11,10,11,12,13,12,14,11,13
13/12/2017,Bet Shean,13,9,11,14,14,12,13,13,14
13/12/2017,Elat,14,13,16,16,17,10,14,15,15
13/12/2017,En Gedi,14,19,19,15,16,14,15,16,18
13/12/2017,Haifa,15,14,14,16,16,14,15,15,16
13/12/2017,Jerusalem,14,11,12,14,13,12,12,14,15
13/12/2017,Lod,9,12,14,14,15,12,14,12,14
13/12/2017,Mizpe Ramon,13,11,11,14,15,14,13,13,14
13/12/2017,Nazareth,11,12,13,14,14,12,13,12,14
13/12/2017,Qazrin,13,10,12,12,12,13,13,8,15
13/12/2017,Tel Aviv,14,12,14,14,14,12,14,12,14
13/12/2017,Tiberias,15,12,15,15,14,15,15,12,13
13/12/2017,Zefat,13,12,11,13,13,11,11,12,14
14/12/2017,Afula,8,11,11,14,14,10,12,14,14
14/12/2017,Ashdod,15,15,15,15,14,15,17,16,16
14/12/2017,Beer Sheva,10,12,12,13,12,12,12,13,13
14/12/2017,Bet Shean,10,12,12,16,16,11,14,14,14
14/12/2017,Elat,13,12,13,15,15,13,14,14,14
14/12/2017,En Gedi,14,17,16,17,17,16,16,17,17
14/12/2017,Haifa,16,15,16,16,16,14,14,16,13
14/12/2017,Jerusalem,11,11,10,12,11,9,10,12,12
14/12/2017,Lod,13,13,13,15,14,13,13,14,13
14/12/2017,Mizpe Ramon,11,9,9,12,11,9,9,10,9
14/12/2017,Nazareth,15,11,12,13,14,10,14,11,11
14/12/2017,Qazrin,14,11,10,11,12,9,11,12,10
14/12/2017,Tel Aviv,15,14,13,15,14,12,13,14,13
14/12/2017,Tiberias,15,13,13,14,14,12,13,11,13
14/12/2017,Zefat,11,11,10,12,12,9,10,11,11
15/12/2017,Afula,9,11,12,15,14,13,14,13,14
15/12/2017,Ashdod,15,14,14,16,16,17,16,14,15
15/12/2017,Beer Sheva,10,11,12,14,13,14,13,12,12
15/12/2017,Bet Shean,12,12,13,16,15,15,15,14,14
15/12/2017,Elat,15,11,11,14,15,16,15,13,13
15/12/2017,En Gedi,18,16,16,17,17,18,18,17,17
15/12/2017,Haifa,15,14,13,15,15,14,16,15,13
15/12/2017,Jerusalem,10,11,10,11,11,10,9,12,12
15/12/2017,Lod,14,12,13,16,15,16,16,13,13
15/12/2017,Mizpe Ramon,9,8,8,11,11,10,9,9,9
15/12/2017,Nazareth,13,12,12,14,13,13,14,12,12
15/12/2017,Qazrin,10,10,10,12,11,11,11,11,11
15/12/2017,Tel Aviv,14,13,13,15,15,16,15,13,13
15/12/2017,Tiberias,14,13,12,15,14,15,15,12,13
15/12/2017,Zefat,9,10,10,12,12,9,9,12,12
16/12/2017,Afula,11,11,11,13,13,12,11,11,11
16/12/2017,Ashdod,15,11,10,14,13,16,13,12,13
16/12/2017,Beer Sheva,11,9,9,13,12,11,11,10,10
16/12/2017,Bet Shean,12,10,10,14,14,14,13,13,13
16/12/2017,Elat,13,9,13,14,14,13,12,13,13
16/12/2017,En Gedi,19,15,16,16,16,15,15,17,17
16/12/2017,Haifa,14,12,13,14,14,13,13,11,12
16/12/2017,Jerusalem,10,10,8,11,11,9,10,11,11
16/12/2017,Lod,14,10,10,14,14,12,12,11,11
16/12/2017,Mizpe Ramon,10,7,8,10,10,8,8,9,9
16/12/2017,Nazareth,13,11,11,13,13,12,11,10,10
16/12/2017,Qazrin,8,8,9,10,10,9,9,8,10
16/12/2017,Tel Aviv,14,10,10,14,14,13,11,11,11
16/12/2017,Tiberias,14,12,12,14,13,13,13,10,11
16/12/2017,Zefat,9,9,9,11,11,9,9,10,10
17/12/2017,Afula,5,10,10,13,12,11,10,12,13
17/12/2017,Ashdod,12,10,10,13,13,12,12,12,13
17/12/2017,Beer Sheva,8,10,10,12,12,12,12,10,10
17/12/2017,Bet Shean,10,9,9,13,13,11,12,13,13
17/12/2017,Elat,13,9,11,14,14,12,13,12,13
17/12/2017,En Gedi,17,16,16,15,16,15,15,17,17
17/12/2017,Haifa,13,13,13,13,13,12,13,13,13
17/12/2017,Jerusalem,10,10,9,11,11,9,10,12,12
17/12/2017,Lod,10,10,11,15,14,11,11,12,12
17/12/2017,Mizpe Ramon,8,7,7,10,11,10,10,10,10
17/12/2017,Nazareth,12,12,12,13,13,11,13,11,11
17/12/2017,Qazrin,8,9,11,10,11,10,11,8,13
17/12/2017,Tel Aviv,12,10,11,13,13,10,12,12,12
17/12/2017,Tiberias,13,14,14,14,14,13,13,11,13
17/12/2017,Zefat,8,9,10,12,12,9,10,11,11
18/12/2017,Afula,5,13,12,17,16,14,16,14,15
18/12/2017,Ashdod,12,13,12,16,17,17,17,15,16
18/12/2017,Beer Sheva,9,13,13,16,17,15,17,13,14
18/12/2017,Bet Shean,9,12,11,16,16,14,16,15,15
18/12/2017,Elat,12,14,14,17,16,14,16,14,15
18/12/2017,En Gedi,16,17,18,17,17,17,18,18,16
18/12/2017,Haifa,14,15,15,17,16,14,17,16,16
18/12/2017,Jerusalem,11,12,12,14,14,13,15,14,14
18/12/2017,Lod,10,13,14,18,17,14,16,14,16
18/12/2017,Mizpe Ramon,8,12,11,14,15,13,14,13,13
18/12/2017,Nazareth,12,14,13,16,16,15,16,14,13
18/12/2017,Qazrin,12,11,12,14,13,13,14,12,14
18/12/2017,Tel Aviv,11,13,13,17,17,15,16,14,16
