Validity_date,City,Persist_value_humidity,EC_humidity_1,EC_humidity_2,C3_humidity_1,C3_humidity_2
21/09/2017,En Gedi,38,34,35,34,38
21/09/2017,Haifa,64,65,63,67,69
21/09/2017,Jerusalem,51,43,39,50,48
21/09/2017,Lod,52,46,47,56,56
21/09/2017,Mizpe Ramon,27,24,25,32,28
21/09/2017,Nazareth,52,55,55,56,58
21/09/2017,Qazrin,45,39,41,53,51
21/09/2017,Tel Aviv,62,58,59,64,68
21/09/2017,Tiberias,37,38,40,43,42
21/09/2017,Zefat,52,42,41,53,51
22/09/2017,Afula,51,44,44,46,51
22/09/2017,Ashdod,74,72,71,77,77
22/09/2017,Beer Sheva,38,46,43,50,51
22/09/2017,Bet Shean,39,33,33,36,36
22/09/2017,Elat,14,35,35,36,36
22/09/2017,En Gedi,39,53,53,45,41
22/09/2017,Haifa,63,61,61,68,66
22/09/2017,Jerusalem,45,49,46,54,50
22/09/2017,Lod,60,45,45,58,58
22/09/2017,Mizpe Ramon,22,45,47,51,48
22/09/2017,Nazareth,64,53,50,54,55
22/09/2017,Qazrin,49,41,38,46,43
22/09/2017,Tel Aviv,69,57,56,64,65
22/09/2017,Tiberias,44,38,38,35,50
22/09/2017,Zefat,58,36,36,42,43
23/09/2017,Afula,48,42,40,34,37
23/09/2017,Ashdod,69,60,61,63,60
23/09/2017,Beer Sheva,52,40,41,36,47
23/09/2017,Bet Shean,41,37,31,33,30
23/09/2017,Elat,31,40,35,32,26
23/09/2017,En Gedi,42,53,52,36,35
23/09/2017,Haifa,61,49,53,42,45
23/09/2017,Jerusalem,57,46,47,37,45
23/09/2017,Lod,62,44,44,40,44
23/09/2017,Mizpe Ramon,40,43,40,40,40
23/09/2017,Nazareth,58,46,46,33,37
23/09/2017,Qazrin,47,34,32,40,37
23/09/2017,Tel Aviv,68,48,47,43,46
23/09/2017,Tiberias,39,34,31,31,34
23/09/2017,Zefat,49,40,38,40,41
24/09/2017,Afula,45,44,43,43,35
24/09/2017,Ashdod,60,59,59,67,66
24/09/2017,Beer Sheva,42,40,42,39,32
24/09/2017,Bet Shean,36,35,31,37,29
24/09/2017,Elat,32,35,38,32,32
24/09/2017,En Gedi,35,52,53,43,38
24/09/2017,Haifa,53,56,53,54,51
24/09/2017,Jerusalem,45,46,47,47,39
24/09/2017,Lod,51,41,40,47,46
24/09/2017,Mizpe Ramon,46,43,42,46,48
24/09/2017,Nazareth,50,46,47,48,41
24/09/2017,Qazrin,39,33,33,40,42
24/09/2017,Tel Aviv,58,47,47,53,53
24/09/2017,Tiberias,37,36,35,28,38
24/09/2017,Zefat,49,36,37,47,42
25/09/2017,Afula,45,45,46,37,42
25/09/2017,Ashdod,57,68,65,67,68
25/09/2017,Beer Sheva,42,37,36,39,47
25/09/2017,Bet Shean,37,35,33,34,36
25/09/2017,Elat,33,34,33,30,26
25/09/2017,En Gedi,38,46,46,37,38
25/09/2017,Haifa,53,59,60,47,58
25/09/2017,Jerusalem,50,43,37,37,41
25/09/2017,Lod,48,46,49,50,48
25/09/2017,Mizpe Ramon,42,34,38,40,42
25/09/2017,Nazareth,52,51,52,42,45
25/09/2017,Qazrin,41,39,36,44,46
25/09/2017,Tel Aviv,55,56,50,49,53
25/09/2017,Tiberias,38,38,40,45,47
25/09/2017,Zefat,51,40,38,48,49
26/09/2017,Afula,44,45,47,42,39
26/09/2017,Ashdod,64,62,66,66,67
26/09/2017,Beer Sheva,42,39,40,41,40
26/09/2017,Bet Shean,38,37,35,37,34
26/09/2017,Elat,28,38,37,38,31
26/09/2017,En Gedi,38,52,47,40,35
26/09/2017,Haifa,60,58,56,53,55
26/09/2017,Jerusalem,40,45,45,47,53
26/09/2017,Lod,56,45,45,50,45
26/09/2017,Mizpe Ramon,35,41,43,47,50
26/09/2017,Nazareth,52,53,53,47,46
26/09/2017,Qazrin,43,38,38,42,46
26/09/2017,Tel Aviv,59,50,53,50,53
26/09/2017,Tiberias,42,38,40,32,31
26/09/2017,Zefat,55,44,45,57,51
27/09/2017,Afula,51,42,42,38,31
27/09/2017,Ashdod,61,64,66,66,58
27/09/2017,Beer Sheva,43,39,40,43,42
27/09/2017,Bet Shean,41,29,29,32,31
27/09/2017,Elat,34,31,31,28,29
27/09/2017,En Gedi,38,50,50,41,40
27/09/2017,Haifa,64,56,56,51,46
27/09/2017,Jerusalem,51,42,40,48,48
27/09/2017,Lod,53,42,42,42,40
27/09/2017,Mizpe Ramon,42,38,42,45,51
27/09/2017,Nazareth,60,48,47,44,35
27/09/2017,Qazrin,47,34,35,44,43
27/09/2017,Tel Aviv,60,51,51,50,44
27/09/2017,Tiberias,38,34,34,42,33
27/09/2017,Zefat,57,40,40,45,47
28/09/2017,Afula,41,42,40,34,33
28/09/2017,Ashdod,60,60,62,76,74
28/09/2017,Beer Sheva,43,42,40,38,39
28/09/2017,Bet Shean,34,30,29,30,27
28/09/2017,Elat,26,32,32,23,25
28/09/2017,En Gedi,35,49,47,36,35
28/09/2017,Haifa,60,53,53,46,48
28/09/2017,Jerusalem,44,42,41,43,43
28/09/2017,Lod,52,42,41,47,46
28/09/2017,Mizpe Ramon,40,39,38,42,40
28/09/2017,Nazareth,53,46,44,42,48
28/09/2017,Qazrin,42,33,31,43,44
28/09/2017,Tel Aviv,60,46,46,55,57
28/09/2017,Tiberias,34,35,32,39,40
28/09/2017,Zefat,47,40,38,44,48
29/09/2017,Afula,37,37,44,44,44
29/09/2017,Ashdod,58,55,60,68,68
29/09/2017,Beer Sheva,36,39,37,46,52
29/09/2017,Bet Shean,33,29,27,39,36
29/09/2017,Elat,27,35,35,36,36
29/09/2017,En Gedi,35,49,49,37,41
29/09/2017,Haifa,53,55,52,63,62
29/09/2017,Jerusalem,39,44,42,58,56
29/09/2017,Lod,45,42,40,49,53
29/09/2017,Mizpe Ramon,36,41,40,50,50
29/09/2017,Nazareth,44,46,49,52,49
29/09/2017,Qazrin,39,36,34,37,37
29/09/2017,Tel Aviv,55,47,46,50,60
29/09/2017,Tiberias,42,37,34,39,37
29/09/2017,Zefat,51,39,38,51,47
30/09/2017,Afula,42,45,45,47,47
30/09/2017,Ashdod,62,66,66,70,70
30/09/2017,Beer Sheva,42,37,37,45,45
30/09/2017,Bet Shean,34,33,33,39,39
30/09/2017,Elat,32,30,30,30,30
30/09/2017,En Gedi,37,50,50,45,45
30/09/2017,Haifa,61,59,59,65,65
30/09/2017,Jerusalem,48,43,43,52,52
30/09/2017,Lod,52,44,44,53,53
30/09/2017,Mizpe Ramon,35,38,38,47,47
30/09/2017,Nazareth,48,55,55,52,52
30/09/2017,Qazrin,34,39,39,58,58
30/09/2017,Tel Aviv,54,54,54,56,56
30/09/2017,Tiberias,36,40,40,42,42
30/09/2017,Zefat,47,45,45,58,58
01/10/2017,Afula,42,39,39,37,37
01/10/2017,Ashdod,61,71,71,66,66
01/10/2017,Beer Sheva,40,30,30,29,29
01/10/2017,Bet Shean,34,29,29,32,32
01/10/2017,Elat,24,16,16,17,17
01/10/2017,En Gedi,34,40,40,30,30
01/10/2017,Haifa,60,54,54,51,51
01/10/2017,Jerusalem,47,41,41,35,35
01/10/2017,Lod,50,40,40,43,43
01/10/2017,Mizpe Ramon,37,22,22,24,24
01/10/2017,Nazareth,53,45,45,42,42
01/10/2017,Qazrin,50,38,38,42,42
01/10/2017,Tel Aviv,60,48,48,55,55
01/10/2017,Tiberias,36,34,34,40,40
01/10/2017,Zefat,52,36,36,44,44
02/10/2017,Afula,45,29,30,31,36
02/10/2017,Ashdod,64,69,75,68,65
02/10/2017,Beer Sheva,22,28,27,24,27
02/10/2017,Bet Shean,35,14,15,16,15
02/10/2017,Elat,17,14,10,13,15
02/10/2017,En Gedi,35,36,32,30,30
02/10/2017,Haifa,54,55,57,59,66
02/10/2017,Jerusalem,39,24,23,23,22
02/10/2017,Lod,50,24,30,38,39
02/10/2017,Mizpe Ramon,21,15,19,19,20
02/10/2017,Nazareth,47,29,28,27,29
02/10/2017,Qazrin,38,17,18,19,18
02/10/2017,Tel Aviv,63,44,52,44,59
02/10/2017,Tiberias,41,24,24,18,19
02/10/2017,Zefat,37,22,24,21,31
03/10/2017,Afula,24,38,44,40,39
03/10/2017,Ashdod,60,71,70,77,74
03/10/2017,Beer Sheva,19,40,40,47,44
03/10/2017,Bet Shean,20,26,30,33,31
03/10/2017,Elat,12,37,34,35,33
03/10/2017,En Gedi,26,51,48,34,37
03/10/2017,Haifa,54,55,56,63,53
03/10/2017,Jerusalem,19,42,44,48,43
03/10/2017,Lod,31,45,44,48,52
03/10/2017,Mizpe Ramon,13,45,46,54,48
03/10/2017,Nazareth,24,44,50,42,45
03/10/2017,Qazrin,17,30,31,32,38
03/10/2017,Tel Aviv,40,57,56,62,59
03/10/2017,Tiberias,23,31,33,29,28
03/10/2017,Zefat,20,37,39,43,37
04/10/2017,Afula,37,48,48,44,42
04/10/2017,Ashdod,67,63,63,68,72
04/10/2017,Beer Sheva,45,38,39,40,41
04/10/2017,Bet Shean,30,30,30,36,38
04/10/2017,Elat,35,33,34,28,29
04/10/2017,En Gedi,33,40,41,32,34
04/10/2017,Haifa,58,59,54,64,60
04/10/2017,Jerusalem,50,40,40,42,44
04/10/2017,Lod,49,45,43,50,53
04/10/2017,Mizpe Ramon,45,37,36,42,36
04/10/2017,Nazareth,55,56,53,55,54
04/10/2017,Qazrin,41,44,40,48,48
04/10/2017,Tel Aviv,63,48,46,59,63
04/10/2017,Tiberias,33,43,38,38,27
04/10/2017,Zefat,44,41,41,61,40
05/10/2017,Afula,42,47,47,39,32
05/10/2017,Ashdod,60,70,71,73,68
05/10/2017,Beer Sheva,36,47,50,42,40
05/10/2017,Bet Shean,34,38,41,29,29
05/10/2017,Elat,27,32,31,28,26
05/10/2017,En Gedi,36,50,46,37,37
05/10/2017,Haifa,61,64,61,56,44
05/10/2017,Jerusalem,37,53,50,49,48
05/10/2017,Lod,48,50,54,58,47
05/10/2017,Mizpe Ramon,39,40,38,40,46
05/10/2017,Nazareth,65,54,57,43,36
05/10/2017,Qazrin,50,35,41,39,27
05/10/2017,Tel Aviv,57,59,57,63,62
05/10/2017,Tiberias,40,35,44,36,23
05/10/2017,Zefat,51,44,52,44,36
06/10/2017,Afula,51,36,41,35,49
06/10/2017,Ashdod,66,69,71,61,65
06/10/2017,Beer Sheva,50,49,48,43,46
06/10/2017,Bet Shean,44,21,22,25,40
06/10/2017,Elat,28,30,34,27,34
06/10/2017,En Gedi,31,43,43,29,37
06/10/2017,Haifa,67,57,55,62,72
06/10/2017,Jerusalem,53,36,37,43,55
06/10/2017,Lod,54,47,41,43,55
06/10/2017,Mizpe Ramon,44,42,40,45,52
06/10/2017,Nazareth,58,48,51,39,52
06/10/2017,Qazrin,46,28,32,31,43
06/10/2017,Tel Aviv,60,53,50,51,56
06/10/2017,Tiberias,45,26,25,27,38
06/10/2017,Zefat,62,32,31,38,54
07/10/2017,Afula,36,39,40,45,31
07/10/2017,Ashdod,65,73,70,71,75
07/10/2017,Beer Sheva,51,25,26,33,34
07/10/2017,Bet Shean,24,24,22,25,14
07/10/2017,Elat,31,16,18,19,23
07/10/2017,En Gedi,35,39,36,44,30
07/10/2017,Haifa,45,55,55,65,40
07/10/2017,Jerusalem,46,33,32,50,30
07/10/2017,Lod,50,46,45,49,52
07/10/2017,Mizpe Ramon,45,21,19,38,31
07/10/2017,Nazareth,42,45,47,46,33
07/10/2017,Qazrin,30,24,20,32,19
07/10/2017,Tel Aviv,58,48,49,62,59
07/10/2017,Tiberias,44,28,28,30,21
07/10/2017,Zefat,50,37,37,54,33
08/10/2017,Afula,35,63,65,54,57
08/10/2017,Ashdod,63,76,74,67,85
08/10/2017,Beer Sheva,25,42,42,51,54
08/10/2017,Bet Shean,26,51,46,50,44
08/10/2017,Elat,17,21,21,23,22
08/10/2017,En Gedi,38,46,45,32,33
08/10/2017,Haifa,45,68,75,60,62
08/10/2017,Jerusalem,42,51,70,61,68
08/10/2017,Lod,45,70,66,55,59
08/10/2017,Mizpe Ramon,27,33,33,38,39
08/10/2017,Nazareth,45,64,69,61,59
08/10/2017,Qazrin,16,53,51,74,46
08/10/2017,Tel Aviv,51,72,69,55,64
08/10/2017,Tiberias,30,51,50,57,42
08/10/2017,Zefat,35,57,57,57,56
09/10/2017,Afula,47,62,63,50,46
09/10/2017,Ashdod,68,68,76,64,67
09/10/2017,Beer Sheva,42,58,53,57,52
09/10/2017,Bet Shean,39,54,55,39,49
09/10/2017,Elat,21,34,37,34,32
09/10/2017,En Gedi,25,49,52,58,47
09/10/2017,Haifa,70,78,64,56,61
09/10/2017,Jerusalem,53,67,59,59,62
09/10/2017,Lod,66,70,70,54,61
09/10/2017,Mizpe Ramon,27,53,43,45,42
09/10/2017,Nazareth,58,80,73,60,56
09/10/2017,Qazrin,34,67,79,63,57
09/10/2017,Tel Aviv,64,67,68,61,49
09/10/2017,Tiberias,34,63,65,67,47
09/10/2017,Zefat,57,68,65,62,71
10/10/2017,Afula,58,40,40,47,38
10/10/2017,Ashdod,70,53,60,67,61
10/10/2017,Beer Sheva,62,38,38,46,45
10/10/2017,Bet Shean,73,38,35,34,36
10/10/2017,Elat,27,34,38,31,29
10/10/2017,En Gedi,50,54,56,40,38
10/10/2017,Haifa,59,49,46,54,62
10/10/2017,Jerusalem,78,46,49,52,47
10/10/2017,Lod,60,50,51,45,40
10/10/2017,Mizpe Ramon,46,42,41,43,48
10/10/2017,Nazareth,59,46,45,54,50
10/10/2017,Qazrin,77,40,48,46,43
10/10/2017,Tel Aviv,59,51,55,48,51
10/10/2017,Tiberias,75,35,43,41,61
10/10/2017,Zefat,82,42,45,56,55
11/10/2017,Afula,43,43,42,37,43
11/10/2017,Ashdod,60,55,55,58,73
11/10/2017,Beer Sheva,50,38,42,45,47
11/10/2017,Bet Shean,34,33,33,32,29
11/10/2017,Elat,33,37,35,28,27
11/10/2017,En Gedi,37,46,44,37,33
11/10/2017,Haifa,57,47,47,48,65
11/10/2017,Jerusalem,49,41,41,42,43
11/10/2017,Lod,54,46,48,45,53
11/10/2017,Mizpe Ramon,39,38,39,39,43
11/10/2017,Nazareth,58,47,47,47,52
11/10/2017,Qazrin,44,38,38,41,38
11/10/2017,Tel Aviv,55,54,49,48,59
11/10/2017,Tiberias,38,36,38,41,53
11/10/2017,Zefat,62,40,41,43,58
12/10/2017,Afula,45,40,43,33,34
12/10/2017,Ashdod,61,57,64,66,67
12/10/2017,Beer Sheva,36,41,42,40,38
12/10/2017,Bet Shean,33,34,29,23,23
12/10/2017,Elat,32,39,36,35,36
12/10/2017,En Gedi,38,45,39,38,42
12/10/2017,Haifa,57,51,51,44,57
12/10/2017,Jerusalem,47,41,37,43,39
12/10/2017,Lod,51,45,44,40,39
12/10/2017,Mizpe Ramon,40,49,43,42,44
12/10/2017,Nazareth,55,49,46,40,46
12/10/2017,Qazrin,39,32,21,25,26
12/10/2017,Tel Aviv,57,43,45,45,48
12/10/2017,Tiberias,47,38,27,28,48
12/10/2017,Zefat,57,36,36,37,51
13/10/2017,Afula,42,40,40,37,35
13/10/2017,Ashdod,56,62,61,69,63
13/10/2017,Beer Sheva,43,34,37,38,37
13/10/2017,Bet Shean,31,31,31,31,29
13/10/2017,Elat,37,37,36,30,25
13/10/2017,En Gedi,38,42,40,33,39
13/10/2017,Haifa,57,60,63,54,49
13/10/2017,Jerusalem,45,42,39,41,45
13/10/2017,Lod,47,44,47,51,45
13/10/2017,Mizpe Ramon,44,38,37,45,40
13/10/2017,Nazareth,55,55,55,41,40
13/10/2017,Qazrin,36,33,27,36,36
13/10/2017,Tel Aviv,54,52,56,58,51
13/10/2017,Tiberias,47,43,38,35,45
13/10/2017,Zefat,55,40,36,47,46
14/10/2017,Afula,40,42,45,49,32
14/10/2017,Ashdod,59,61,59,68,42
14/10/2017,Beer Sheva,37,49,45,43,37
14/10/2017,Bet Shean,32,39,28,38,34
14/10/2017,Elat,36,37,33,30,28
14/10/2017,En Gedi,35,50,51,38,35
14/10/2017,Haifa,51,48,51,60,44
14/10/2017,Jerusalem,39,46,45,63,36
14/10/2017,Lod,49,38,41,54,38
14/10/2017,Mizpe Ramon,39,38,39,53,44
14/10/2017,Nazareth,51,51,50,56,43
14/10/2017,Qazrin,36,48,48,55,43
14/10/2017,Tel Aviv,54,48,50,54,39
14/10/2017,Tiberias,43,47,42,55,44
14/10/2017,Zefat,62,57,56,65,53
15/10/2017,Afula,34,40,37,45,33
15/10/2017,Ashdod,56,53,54,66,63
15/10/2017,Beer Sheva,39,35,38,43,34
15/10/2017,Bet Shean,28,31,28,38,25
15/10/2017,Elat,32,30,32,29,22
15/10/2017,En Gedi,38,46,46,35,31
15/10/2017,Haifa,54,49,48,57,44
15/10/2017,Jerusalem,49,39,40,50,33
15/10/2017,Lod,38,36,38,49,42
15/10/2017,Mizpe Ramon,38,41,42,46,41
15/10/2017,Nazareth,44,48,45,48,34
15/10/2017,Qazrin,49,38,37,45,35
15/10/2017,Tel Aviv,42,43,45,52,48
15/10/2017,Tiberias,36,41,37,35,53
15/10/2017,Zefat,63,49,41,57,40
16/10/2017,Afula,37,69,50,51,43
16/10/2017,Ashdod,52,68,69,71,66
16/10/2017,Beer Sheva,27,41,45,44,41
16/10/2017,Bet Shean,28,53,39,50,44
16/10/2017,Elat,28,34,32,33,32
16/10/2017,En Gedi,31,47,48,40,45
16/10/2017,Haifa,49,75,64,61,59
16/10/2017,Jerusalem,36,49,42,56,53
16/10/2017,Lod,39,68,47,54,48
16/10/2017,Mizpe Ramon,35,40,42,51,54
16/10/2017,Nazareth,49,71,64,45,48
16/10/2017,Qazrin,37,54,44,45,54
16/10/2017,Tel Aviv,42,70,61,61,56
16/10/2017,Tiberias,35,56,40,44,54
16/10/2017,Zefat,55,66,53,59,62
17/10/2017,Afula,40,36,36,37,30
17/10/2017,Ashdod,58,63,68,72,72
17/10/2017,Beer Sheva,44,48,45,43,48
17/10/2017,Bet Shean,26,20,26,20,25
17/10/2017,Elat,28,33,35,34,37
17/10/2017,En Gedi,30,52,52,56,46
17/10/2017,Haifa,65,53,47,55,49
17/10/2017,Jerusalem,55,40,44,30,32
17/10/2017,Lod,45,48,48,51,48
17/10/2017,Mizpe Ramon,43,41,48,47,43
17/10/2017,Nazareth,85,47,45,42,38
17/10/2017,Qazrin,57,26,26,24,26
17/10/2017,Tel Aviv,48,52,48,62,58
17/10/2017,Tiberias,47,28,31,55,46
17/10/2017,Zefat,88,35,39,34,36
18/10/2017,Afula,34,16,17,13,22
18/10/2017,Ashdod,62,56,60,63,48
18/10/2017,Beer Sheva,46,16,23,33,32
18/10/2017,Bet Shean,23,14,14,13,14
18/10/2017,Elat,32,18,16,20,22
18/10/2017,En Gedi,39,35,31,17,21
18/10/2017,Haifa,59,46,48,43,49
18/10/2017,Jerusalem,25,19,21,19,19
18/10/2017,Lod,45,24,24,26,27
18/10/2017,Mizpe Ramon,31,21,19,19,25
18/10/2017,Nazareth,41,24,30,19,20
18/10/2017,Qazrin,32,16,20,13,15
18/10/2017,Tel Aviv,54,35,30,36,35
18/10/2017,Tiberias,32,17,17,12,14
18/10/2017,Zefat,45,18,21,14,19
19/10/2017,Afula,17,12,12,12,12
19/10/2017,Ashdod,55,55,55,63,65
19/10/2017,Beer Sheva,15,19,15,25,18
19/10/2017,Bet Shean,16,12,12,11,11
19/10/2017,Elat,17,16,15,16,14
19/10/2017,En Gedi,26,37,37,19,13
19/10/2017,Haifa,50,50,49,49,45
19/10/2017,Jerusalem,17,16,16,16,16
19/10/2017,Lod,24,15,16,22,33
19/10/2017,Mizpe Ramon,19,17,16,20,23
19/10/2017,Nazareth,17,15,18,13,12
19/10/2017,Qazrin,16,15,15,14,13
19/10/2017,Tel Aviv,31,30,23,39,45
19/10/2017,Tiberias,24,21,12,12,12
19/10/2017,Zefat,23,16,16,16,16
20/10/2017,Afula,13,30,25,38,36
20/10/2017,Ashdod,70,74,77,75,86
20/10/2017,Beer Sheva,16,51,48,52,56
20/10/2017,Bet Shean,12,15,12,19,16
20/10/2017,Elat,16,31,26,38,32
20/10/2017,En Gedi,23,47,36,38,32
20/10/2017,Haifa,49,66,64,68,76
20/10/2017,Jerusalem,15,45,38,32,31
20/10/2017,Lod,24,55,45,54,55
20/10/2017,Mizpe Ramon,15,49,40,53,56
20/10/2017,Nazareth,14,43,31,58,56
20/10/2017,Qazrin,13,20,17,28,18
20/10/2017,Tel Aviv,31,68,56,58,66
20/10/2017,Tiberias,12,23,18,18,15
20/10/2017,Zefat,19,24,23,47,40
21/10/2017,Afula,56,50,51,48,49
21/10/2017,Ashdod,73,68,69,76,60
21/10/2017,Beer Sheva,50,46,46,51,55
21/10/2017,Bet Shean,18,34,32,39,42
21/10/2017,Elat,33,37,38,39,36
21/10/2017,En Gedi,36,54,53,42,45
21/10/2017,Haifa,70,65,65,63,69
21/10/2017,Jerusalem,44,46,44,58,60
21/10/2017,Lod,61,48,50,56,55
21/10/2017,Mizpe Ramon,48,49,49,49,51
21/10/2017,Nazareth,59,58,63,60,55
21/10/2017,Qazrin,20,44,41,53,52
21/10/2017,Tel Aviv,72,59,60,58,62
21/10/2017,Tiberias,15,42,43,40,50
21/10/2017,Zefat,48,46,44,64,63
22/10/2017,Afula,43,46,45,39,43
22/10/2017,Ashdod,65,67,63,66,50
22/10/2017,Beer Sheva,47,40,41,43,45
22/10/2017,Bet Shean,40,35,35,35,36
22/10/2017,Elat,41,37,37,36,39
22/10/2017,En Gedi,40,52,48,44,44
22/10/2017,Haifa,67,61,60,49,56
22/10/2017,Jerusalem,50,42,43,51,53
22/10/2017,Lod,57,52,53,51,53
22/10/2017,Mizpe Ramon,50,45,44,52,50
22/10/2017,Nazareth,62,55,57,43,51
22/10/2017,Qazrin,51,39,39,42,46
22/10/2017,Tel Aviv,65,57,56,56,52
22/10/2017,Tiberias,56,40,38,44,45
22/10/2017,Zefat,62,42,43,50,54
23/10/2017,Afula,44,37,40,28,36
23/10/2017,Ashdod,62,66,70,66,54
23/10/2017,Beer Sheva,39,39,36,38,41
23/10/2017,Bet Shean,35,25,27,28,29
23/10/2017,Elat,40,37,36,37,34
23/10/2017,En Gedi,41,45,47,40,40
23/10/2017,Haifa,55,49,55,51,52
23/10/2017,Jerusalem,43,40,42,43,44
23/10/2017,Lod,53,42,46,46,43
23/10/2017,Mizpe Ramon,40,40,43,46,45
23/10/2017,Nazareth,56,46,56,41,43
23/10/2017,Qazrin,44,31,31,34,34
23/10/2017,Tel Aviv,54,54,53,54,50
23/10/2017,Tiberias,53,28,30,29,27
23/10/2017,Zefat,57,24,28,32,41
24/10/2017,Afula,25,47,42,38,40
24/10/2017,Ashdod,67,67,70,69,74
24/10/2017,Beer Sheva,35,36,34,37,34
24/10/2017,Bet Shean,32,33,37,39,36
24/10/2017,Elat,36,32,30,34,28
24/10/2017,En Gedi,39,59,55,47,43
24/10/2017,Haifa,60,56,55,58,56
24/10/2017,Jerusalem,43,47,41,43,47
24/10/2017,Lod,56,47,46,42,50
24/10/2017,Mizpe Ramon,43,40,36,43,41
24/10/2017,Nazareth,53,59,57,44,48
24/10/2017,Qazrin,36,45,42,48,39
24/10/2017,Tel Aviv,63,51,47,58,58
24/10/2017,Tiberias,42,40,40,48,41
24/10/2017,Zefat,27,46,42,50,46
25/10/2017,Afula,39,31,29,35,32
25/10/2017,Ashdod,66,62,62,60,63
25/10/2017,Beer Sheva,39,29,29,29,28
25/10/2017,Bet Shean,35,22,22,28,24
25/10/2017,Elat,33,25,26,31,28
25/10/2017,En Gedi,43,40,38,35,33
25/10/2017,Haifa,59,57,48,52,45
25/10/2017,Jerusalem,36,33,33,32,36
25/10/2017,Lod,52,32,31,38,38
25/10/2017,Mizpe Ramon,41,33,33,37,33
25/10/2017,Nazareth,55,45,33,38,36
25/10/2017,Qazrin,43,30,27,31,29
25/10/2017,Tel Aviv,59,43,41,46,46
25/10/2017,Tiberias,50,25,26,31,41
25/10/2017,Zefat,50,32,33,40,35
26/10/2017,Afula,32,27,36,33,39
26/10/2017,Ashdod,59,74,75,59,67
26/10/2017,Beer Sheva,26,30,25,31,30
26/10/2017,Bet Shean,23,15,15,20,19
26/10/2017,Elat,28,26,31,25,26
26/10/2017,En Gedi,42,32,41,39,35
26/10/2017,Haifa,57,56,59,64,58
26/10/2017,Jerusalem,38,23,23,20,24
26/10/2017,Lod,41,26,28,28,34
26/10/2017,Mizpe Ramon,35,22,24,22,27
26/10/2017,Nazareth,40,32,44,41,38
26/10/2017,Qazrin,28,20,21,20,24
26/10/2017,Tel Aviv,53,54,59,44,41
26/10/2017,Tiberias,32,18,18,22,35
26/10/2017,Zefat,47,24,27,37,36
27/10/2017,Afula,31,19,19,33,38
27/10/2017,Ashdod,75,62,63,69,73
27/10/2017,Beer Sheva,15,24,23,27,32
27/10/2017,Bet Shean,15,17,16,20,18
27/10/2017,Elat,24,14,17,21,19
27/10/2017,En Gedi,28,37,39,34,38
27/10/2017,Haifa,65,43,44,55,51
27/10/2017,Jerusalem,10,29,30,26,44
27/10/2017,Lod,44,28,29,44,45
27/10/2017,Mizpe Ramon,23,26,27,31,28
27/10/2017,Nazareth,32,29,29,29,23
27/10/2017,Qazrin,17,21,21,24,21
27/10/2017,Tel Aviv,50,34,32,56,54
27/10/2017,Tiberias,30,22,22,21,29
27/10/2017,Zefat,23,21,20,25,24
28/10/2017,Afula,18,60,61,40,42
28/10/2017,Ashdod,59,58,58,56,68
28/10/2017,Beer Sheva,24,49,54,53,61
28/10/2017,Bet Shean,19,49,54,39,41
28/10/2017,Elat,21,49,45,37,38
28/10/2017,En Gedi,23,62,65,55,73
28/10/2017,Haifa,55,53,69,52,54
28/10/2017,Jerusalem,23,59,67,59,58
28/10/2017,Lod,41,48,52,47,49
28/10/2017,Mizpe Ramon,18,47,60,57,59
28/10/2017,Nazareth,26,68,71,51,50
28/10/2017,Qazrin,21,90,64,60,63
28/10/2017,Tel Aviv,48,49,54,53,57
28/10/2017,Tiberias,19,78,64,42,71
28/10/2017,Zefat,27,67,67,56,64
29/10/2017,Afula,47,60,55,51,51
29/10/2017,Ashdod,51,59,59,70,67
29/10/2017,Beer Sheva,40,33,33,40,39
29/10/2017,Bet Shean,37,35,36,33,37
29/10/2017,Elat,37,26,25,23,26
29/10/2017,En Gedi,42,42,43,37,43
29/10/2017,Haifa,54,63,66,72,63
29/10/2017,Jerusalem,55,40,39,51,46
29/10/2017,Lod,45,43,43,53,50
29/10/2017,Mizpe Ramon,47,32,33,44,38
29/10/2017,Nazareth,51,64,63,53,60
29/10/2017,Qazrin,41,41,43,44,46
29/10/2017,Tel Aviv,46,51,50,58,60
29/10/2017,Tiberias,32,48,50,40,46
29/10/2017,Zefat,51,57,64,51,62
30/10/2017,Afula,40,67,69,53,63
30/10/2017,Ashdod,61,77,76,82,70
30/10/2017,Beer Sheva,30,41,36,45,45
30/10/2017,Bet Shean,30,54,60,41,55
30/10/2017,Elat,24,28,27,26,29
30/10/2017,En Gedi,30,43,41,35,35
30/10/2017,Haifa,49,68,72,58,56
30/10/2017,Jerusalem,35,53,50,58,61
30/10/2017,Lod,42,70,67,66,60
30/10/2017,Mizpe Ramon,34,42,42,52,49
30/10/2017,Nazareth,47,69,77,61,65
30/10/2017,Qazrin,40,81,74,58,56
30/10/2017,Tel Aviv,52,68,74,60,63
30/10/2017,Tiberias,39,59,70,52,53
30/10/2017,Zefat,54,74,84,65,65
31/10/2017,Afula,57,65,58,49,74
31/10/2017,Ashdod,66,69,77,70,77
31/10/2017,Beer Sheva,45,43,47,50,45
31/10/2017,Bet Shean,58,47,47,40,48
31/10/2017,Elat,27,31,33,28,32
31/10/2017,En Gedi,28,49,50,45,44
31/10/2017,Haifa,59,75,72,71,55
