Validity_date,City,Persist_value_wind,EC_wind_1,EC_wind_2,CO_wind_1,CO_wind_2,C3_wind_1,C3_wind_2,OH_wind_1,OH_wind_2
12/07/2017,Lod,9,9,8,10,10,11,11,9,9
12/07/2017,Mizpe Ramon,14,14,14,16,16,20,21,13,13
12/07/2017,Nazareth,17,10,11,13,13,15,14,10,9
12/07/2017,Qazrin,9,10,10,10,11,13,14,9,10
12/07/2017,Tel Aviv,8,9,8,8,8,9,9,7,8
12/07/2017,Tiberias,9,11,11,12,10,9,14,12,13
12/07/2017,Zefat,13,7,7,11,10,15,18,12,13
13/07/2017,Afula,11,10,9,14,14,14,13,15,14
13/07/2017,Ashdod,9,12,12,11,10,11,11,11,12
13/07/2017,Beer Sheva,9,9,9,10,10,12,12,10,9
13/07/2017,Bet Shean,16,10,10,13,13,15,14,12,12
13/07/2017,Elat,10,10,11,15,15,17,16,12,13
13/07/2017,En Gedi,12,7,7,3,4,14,8,7,6
13/07/2017,Haifa,7,11,11,12,13,15,16,10,11
13/07/2017,Jerusalem,11,11,11,13,14,14,13,12,11
13/07/2017,Lod,8,8,8,10,9,11,11,8,9
13/07/2017,Mizpe Ramon,14,13,12,11,11,17,18,10,11
13/07/2017,Nazareth,20,10,10,14,14,15,15,10,9
13/07/2017,Qazrin,10,12,12,15,15,15,15,11,11
13/07/2017,Tel Aviv,8,11,11,10,10,11,11,11,11
13/07/2017,Tiberias,12,11,11,18,17,16,16,15,14
13/07/2017,Zefat,20,5,7,7,5,14,14,15,14
14/07/2017,Afula,14,9,10,13,12,14,13,14,14
14/07/2017,Ashdod,12,10,10,8,8,11,9,9,10
14/07/2017,Beer Sheva,9,10,9,10,11,12,12,10,10
14/07/2017,Bet Shean,17,10,9,12,12,18,13,12,12
14/07/2017,Elat,9,8,7,5,7,14,9,6,2
14/07/2017,En Gedi,17,6,6,3,3,15,10,8,6
14/07/2017,Haifa,11,10,10,9,8,15,15,8,10
14/07/2017,Jerusalem,10,11,11,11,10,14,14,12,13
14/07/2017,Lod,8,9,9,10,10,11,10,9,9
14/07/2017,Mizpe Ramon,13,14,13,9,10,16,15,7,8
14/07/2017,Nazareth,15,10,10,13,13,14,14,8,8
14/07/2017,Qazrin,13,11,11,13,13,14,11,10,11
14/07/2017,Tel Aviv,11,9,10,8,8,9,8,9,10
14/07/2017,Tiberias,17,12,11,18,18,11,13,14,14
14/07/2017,Zefat,12,7,7,5,4,16,12,14,14
15/07/2017,Afula,11,10,10,13,13,13,11.33,13,11
15/07/2017,Ashdod,10,8,8,10,9,11,7.67,6,6
15/07/2017,Beer Sheva,9,10,9,11,13,14,10.67,10,10
15/07/2017,Bet Shean,19,11,9,11,11,16,10.33,12,11
15/07/2017,Elat,7,9,8,5,2,13,5.67,7,7
15/07/2017,En Gedi,20,6,8,3,4,15,5.67,4,5
15/07/2017,Haifa,10,8,7,8,8,14,6.67,5,5
15/07/2017,Jerusalem,10,12,11,9,12,12,11.67,13,12
15/07/2017,Lod,9,9,8,9,10,11,9.33,10,10
15/07/2017,Mizpe Ramon,12,12,13,12,13,16,11.33,9,8
15/07/2017,Nazareth,17,10,10,13,13,14,10.67,9,9
15/07/2017,Qazrin,14,11,10,13,10,16,10.67,11,12
15/07/2017,Tel Aviv,10,8,8,9,9,10,8,6,7
15/07/2017,Tiberias,13,12,12,15,11,15,12,13,13
15/07/2017,Zefat,15,7,7,9,7,16,9,13,13
16/07/2017,Afula,11,10,10,11,11,12,12,11,9
16/07/2017,Ashdod,8,10,10,9,10,10,8,7,6
16/07/2017,Beer Sheva,9,9,9,10,10,13,13,9,9
16/07/2017,Bet Shean,14,9,8,7,9,18,11,8,9
16/07/2017,Elat,5,10,9,12,13,16,15,11,8
16/07/2017,En Gedi,26,7,7,5,6,9,8,4,6
16/07/2017,Haifa,7,6,6,7,7,10,10,5,5
16/07/2017,Jerusalem,9,11,11,9,11,15,13,12,14
16/07/2017,Lod,8,8,8,10,10,10,10,9,9
16/07/2017,Mizpe Ramon,10,11,11,10,10,16,16,9,8
16/07/2017,Nazareth,15,10,10,12,12,13,13,8,7
16/07/2017,Qazrin,11,9,9,9,10,9,10,10,10
16/07/2017,Tel Aviv,8,8,8,9,9,9,8,7,6
16/07/2017,Tiberias,14,11,10,9,11,11,10,11,10
16/07/2017,Zefat,13,6,6,3,4,15,14,11,10
17/07/2017,Afula,9,10,10,12,12,14,14,12,10
17/07/2017,Ashdod,10,9,9,11,11,11,10,9,9
17/07/2017,Beer Sheva,9,9,9,12,12,12,14,10,10
17/07/2017,Bet Shean,18,11,9,12,12,18,17,11,10
17/07/2017,Elat,7,11,11,16,17,17,16,13,13
17/07/2017,En Gedi,9,6,10,6,8,17,16,10,9
17/07/2017,Haifa,6,8,8,10,8,10,9,7,7
17/07/2017,Jerusalem,11,12,12,12,13,14,15,12,12
17/07/2017,Lod,8,9,9,10,10,11,11,9,10
17/07/2017,Mizpe Ramon,11,14,14,12,12,18,20,11,10
17/07/2017,Nazareth,15,10,10,14,12,14,13,9,9
17/07/2017,Qazrin,10,11,11,10,11,12,12,10,10
17/07/2017,Tel Aviv,8,9,9,10,10,9,9,8,9
17/07/2017,Tiberias,12,12,12,13,14,13,7,12,12
17/07/2017,Zefat,11,6,6,5,4,15,16,12,12
18/07/2017,Afula,10,10,10,14,14,12.33,15,13,12
18/07/2017,Ashdod,9,10,10,11,11,10.67,10,11,11
18/07/2017,Beer Sheva,9,10,10,14,13,12.33,14,13,13
18/07/2017,Bet Shean,19,9,9,14,15,12,21,13,12
18/07/2017,Elat,9,10,11,16,15,12.67,15,12,14
18/07/2017,En Gedi,15,9,9,10,9,9.33,19,9,8
18/07/2017,Haifa,8,9,9,11,10,10,10,10,11
18/07/2017,Jerusalem,11,13,13,15,14,13.33,15,12,11
18/07/2017,Lod,9,10,9,11,10,10.67,11,11,10
18/07/2017,Mizpe Ramon,14,14,14,13,13,14.33,20,16,15
18/07/2017,Nazareth,18,12,12,16,16,12.67,16,10,14
18/07/2017,Qazrin,9,9,10,11,10,10,16,10,11
18/07/2017,Tel Aviv,9,9,9,10,10,9.33,9,9,10
18/07/2017,Tiberias,13,11,10,8,8,10.33,19,12,11
18/07/2017,Zefat,11,9,10,12,12,11,21,12,11
19/07/2017,Afula,11,10,10,14,14,14,14,14,13
19/07/2017,Ashdod,10,11,11,12,10,12,12,11,11
19/07/2017,Beer Sheva,10,10,10,14,13,14,15,13,13
19/07/2017,Bet Shean,18,9,9,15,14,17,17,14,13
19/07/2017,Elat,9,12,13,19,19,20,18,17,17
19/07/2017,En Gedi,15,9,11,9,10,19,20,11,11
19/07/2017,Haifa,9,9,9,11,10,12,11,11,10
19/07/2017,Jerusalem,14,14,14,16,16,15,15,14,13
19/07/2017,Lod,9,10,10,11,10,12,12,11,10
19/07/2017,Mizpe Ramon,13,15,15,15,14,19,20,15,15
19/07/2017,Nazareth,20,11,11,16,16,16,16,12,10
19/07/2017,Qazrin,10,11,11,15,15,16,14,15,12
19/07/2017,Tel Aviv,9,10,10,10,9,10,10,11,10
19/07/2017,Tiberias,13,11,11,16,17,9,9,16,15
19/07/2017,Zefat,18,9,9,14,13,20,21,16,15
20/07/2017,Afula,12,9,9,12,12,13,10.67,12,11
20/07/2017,Ashdod,11,10,10,10,10,10,10,11,10
20/07/2017,Beer Sheva,10,10,10,11,12,14,11,12,11
20/07/2017,Bet Shean,20,8,8,12,12,15,10.33,12,11
20/07/2017,Elat,11,13,13,16,17,19,14.33,13,13
20/07/2017,En Gedi,17,9,10,10,12,16,10.67,10,10
20/07/2017,Haifa,9,8,8,9,9,9,8,8,7
20/07/2017,Jerusalem,12,12,12,12,13,14,12,10,11
20/07/2017,Lod,10,9,9,9,10,11,9.67,10,10
20/07/2017,Mizpe Ramon,16,14,14,12,13,17,13,13,12
20/07/2017,Nazareth,17,10,10,13,14,14,11.33,9,10
20/07/2017,Qazrin,13,10,10,11,12,14,10.33,9,9
20/07/2017,Tel Aviv,10,9,9,9,9,9,9.33,10,10
20/07/2017,Tiberias,17,11,11,14,15,16,13,13,13
20/07/2017,Zefat,19,6,6,5,6,12,8.33,13,13
21/07/2017,Afula,11,10,10,12,13,13,13,11,10
21/07/2017,Ashdod,10,9,8,10,10,11,10,10,9
21/07/2017,Beer Sheva,10,9,9,10,10,12,13,10,10
21/07/2017,Bet Shean,15,9,9,13,13,17,16,11,10
21/07/2017,Elat,10,9,9,11,10,14,13,10,9
21/07/2017,En Gedi,11,7,8,5,5,6,8,10,10
21/07/2017,Haifa,8,8,8,9,9,10,10,8,7
21/07/2017,Jerusalem,10,11,12,10,11,12,14,9,8
21/07/2017,Lod,9,8,8,8,8,11,11,9,9
21/07/2017,Mizpe Ramon,13,11,12,9,10,14,13,9,9
21/07/2017,Nazareth,16,11,11,14,14,14,15,9,9
21/07/2017,Qazrin,11,10,10,11,11,13,13,8,9
21/07/2017,Tel Aviv,9,8,8,9,9,8,8,9,9
21/07/2017,Tiberias,13,11,12,15,15,14,10,12,12
21/07/2017,Zefat,13,6,6,6,4,12,14,12,12
22/07/2017,Afula,11,10,9,11,12,13,12,11,10
22/07/2017,Ashdod,8,10,10,10,10,12,13,8,10
22/07/2017,Beer Sheva,9,9,9,10,11,13,12,11,10
22/07/2017,Bet Shean,19,10,9,11,12,13,14,11,10
22/07/2017,Elat,9,10,10,12,11,14,14,14,13
22/07/2017,En Gedi,18,7,6,6,6,8,8,10,9
22/07/2017,Haifa,8,7,8,9,9,10,9,7,8
22/07/2017,Jerusalem,12,12,13,13,13,15,15,11,10
22/07/2017,Lod,8,8,8,9,9,11,11,9,9
22/07/2017,Mizpe Ramon,13,13,13,10,10,13,15,11,10
22/07/2017,Nazareth,17,10,10,12,13,13,12,8,8
22/07/2017,Qazrin,11,11,10,11,12,12,13,10,10
22/07/2017,Tel Aviv,8,8,9,9,9,10,9,8,9
22/07/2017,Tiberias,14,10,11,15,16,15,14,13,13
22/07/2017,Zefat,11,5,4,4,4,11,12,13,13
23/07/2017,Afula,10,9,10,11,11,10,10,10,9
23/07/2017,Ashdod,10,8,8,8,11,8.33,9,9,8
23/07/2017,Beer Sheva,9,9,9,10,10,9.33,9.33,9,9
23/07/2017,Bet Shean,18,10,9,11,11,10.33,9.67,10,9
23/07/2017,Elat,8,11,11,16,16,12.67,12.67,11,11
23/07/2017,En Gedi,20,8,7,5,3,7.67,6.67,10,10
23/07/2017,Haifa,8,8,8,9,9,8.33,8,8,7
23/07/2017,Jerusalem,12,11,11,11,11,9.67,9.33,7,6
23/07/2017,Lod,8,8,8,8,8,8.33,8,9,8
23/07/2017,Mizpe Ramon,13,12,12,11,11,10.33,10.33,8,8
23/07/2017,Nazareth,15,11,11,13,12,11,10.67,9,9
23/07/2017,Qazrin,11,10,9,10,11,9.67,9.67,9,9
23/07/2017,Tel Aviv,9,8,8,7,9,8,8.33,9,8
23/07/2017,Tiberias,14,10,10,13,15,11.67,12.33,12,12
23/07/2017,Zefat,10,8,6,3,4,7.67,6.33,12,9
24/07/2017,Afula,12,10,10,11,11,12,10.67,10,11
24/07/2017,Ashdod,8,9,9,9,10,13,9.67,9,10
24/07/2017,Beer Sheva,9,9,9,9,9,12,9.33,10,10
24/07/2017,Bet Shean,20,10,10,11,11,15,10.67,10,11
24/07/2017,Elat,12,12,12,17,16,19,12.67,10,10
24/07/2017,En Gedi,14,9,9,5,4,6,7,7,8
24/07/2017,Haifa,8,8,8,9,8,10,8.33,10,9
24/07/2017,Jerusalem,10,11,11,8,7,13,8.67,5,8
24/07/2017,Lod,8,8,8,8,9,10,8.67,9,9
24/07/2017,Mizpe Ramon,10,11,11,10,10,16,9.67,8,8
24/07/2017,Nazareth,16,10,11,14,14,14,11.67,10,10
24/07/2017,Qazrin,11,8,9,9,8,10,8.33,8,8
24/07/2017,Tel Aviv,8,9,9,8,9,11,9,9,9
24/07/2017,Tiberias,11,9,10,8,6,10,9,9,11
24/07/2017,Zefat,13,7,7,3,4,14,7.33,9,11
25/07/2017,Afula,9,10,11,13,13,15,13,11,11
25/07/2017,Ashdod,9,10,10,11,11,13,12,10,10
25/07/2017,Beer Sheva,9,10,9,12,11,15,15,11,11
25/07/2017,Bet Shean,17,10,10,13,14,20,20,11,11
25/07/2017,Elat,10,10,10,16,14,18,15,9,10
25/07/2017,En Gedi,13,10,9,8,6,17,16,10,9
25/07/2017,Haifa,8,8,8,10,10,10,10,8,7
25/07/2017,Jerusalem,10,12,13,10,11,13,14,10,10
25/07/2017,Lod,8,9,9,10,10,12,12,10,10
25/07/2017,Mizpe Ramon,11,12,12,9,10,17,17,9,9
25/07/2017,Nazareth,20,11,12,15,15,16,16,10,9
25/07/2017,Qazrin,10,9,9,9,11,14,12,10,10
25/07/2017,Tel Aviv,9,9,9,10,10,10,9,9,8
25/07/2017,Tiberias,11,10,10,10,12,15,5,11,10
25/07/2017,Zefat,18,8,8,3,6,17,17,11,10
26/07/2017,Afula,12,10,10,12,12,14,14,13,13
26/07/2017,Ashdod,10,10,9,11,10,11,10,9,9
26/07/2017,Beer Sheva,9,10,10,14,14,14,14,13,13
26/07/2017,Bet Shean,17,10,10,12,13,18,18,12,12
26/07/2017,Elat,9,11,11,13,13,18,17,11,12
26/07/2017,En Gedi,13,11,10,8,7,18,16,10,9
26/07/2017,Haifa,8,8,7,7,7,10,9,6,6
26/07/2017,Jerusalem,11,12,13,9,11,13,13,11,11
26/07/2017,Lod,9,9,8,12,12,12,12,10,10
26/07/2017,Mizpe Ramon,12,14,14,11,12,17,17,10,11
26/07/2017,Nazareth,17,11,11,14,14,15,16,10,11
26/07/2017,Qazrin,11,8,9,10,10,16,12,10,10
26/07/2017,Tel Aviv,9,9,8,9,9,10,9,8,8
26/07/2017,Tiberias,14,10,10,9,9,16,13,11,12
26/07/2017,Zefat,17,9,8,6,8,16,16,11,12
27/07/2017,Afula,11,11,11,13,14,13,14,15,15
27/07/2017,Ashdod,9,9,9,10,10,9,9,11,11
27/07/2017,Beer Sheva,10,10,10,15,14,15,15,13,13
27/07/2017,Bet Shean,18,11,11,14,14,20,19,14,13
27/07/2017,Elat,7,10,10,13,13,20,19,13,14
27/07/2017,En Gedi,14,11,10,6,6,21,20,9,8
27/07/2017,Haifa,7,8,8,10,10,11,10,8,8
27/07/2017,Jerusalem,10,12,13,16,15,15,14,11,11
27/07/2017,Lod,8,9,9,11,10,11,11,10,10
27/07/2017,Mizpe Ramon,13,15,15,14,13,19,21,13,13
27/07/2017,Nazareth,18,11,12,15,16,15,16,10,10
27/07/2017,Qazrin,12,9,9,10,10,13,12,10,10
27/07/2017,Tel Aviv,8,8,8,9,9,9,8,9,9
27/07/2017,Tiberias,12,11,11,4,6,7,7,11,11
27/07/2017,Zefat,20,8,8,10,9,21,21,11,11
28/07/2017,Afula,11,10,10,12.33,14,14,14,13,14
28/07/2017,Ashdod,9,10,10,10.33,9,11,11,10,10
28/07/2017,Beer Sheva,10,10,10,11.67,13,14,14,11,11
28/07/2017,Bet Shean,20,10,10,11.67,13,12,13,13,12
28/07/2017,Elat,8,12,13,16.33,16,21,20,16,17
28/07/2017,En Gedi,16,7,8,10.33,7,15,12,9,9
28/07/2017,Haifa,8,9,9,10,10,12,11,9,8
28/07/2017,Jerusalem,15,14,14,16,15,19,19,15,13
28/07/2017,Lod,9,10,10,10.33,10,11,11,10,9
28/07/2017,Mizpe Ramon,14,14,14,16,14,19,21,15,15
28/07/2017,Nazareth,19,11,11,12.33,15,16,15,10,10
28/07/2017,Qazrin,9,13,13,13.33,16,15,19,12,12
28/07/2017,Tel Aviv,8,9,9,9.33,9,10,9,9,9
28/07/2017,Tiberias,12,11,11,14.33,19,17,15,15,16
28/07/2017,Zefat,19,7,7,12,10,14,16,15,16
29/07/2017,Afula,12,10,10,11.33,13,13,13,11,13
29/07/2017,Ashdod,10,10,11,10,10,11,13,9,9
29/07/2017,Beer Sheva,10,9,9,11,10,13,15,11,10
29/07/2017,Bet Shean,17,10,10,12,12,15,16,11,11
29/07/2017,Elat,10,9,10,12.67,13,15,17,14,13
29/07/2017,En Gedi,12,9,9,12,7,15,15,12,11
29/07/2017,Haifa,9,9,9,10.33,10,11,11,11,10
29/07/2017,Jerusalem,15,12,13,13.67,13,17,15,12,12
29/07/2017,Lod,10,9,9,10.67,10,13,12,10,10
29/07/2017,Mizpe Ramon,12,13,13,13.67,11,18,17,10,10
29/07/2017,Nazareth,17,11,11,13,14,16,14,12,12
29/07/2017,Qazrin,11,10,10,11.67,12,14,17,11,11
29/07/2017,Tel Aviv,9,9,9,10,11,11,10,10,10
29/07/2017,Tiberias,16,11,11,12.33,15,12,12,14,14
29/07/2017,Zefat,20,8,8,13.67,11,19,16,14,14
30/07/2017,Afula,10,9,10,10.33,11,13,13,9,10
30/07/2017,Ashdod,11,11,10,12,10,14,12,11,11
30/07/2017,Beer Sheva,9,9,9,10.67,10,13,13,10,10
30/07/2017,Bet Shean,16,9,9,11.33,10,16,17,9,9
30/07/2017,Elat,7,12,12,12.67,16,16,18,10,10
30/07/2017,En Gedi,19,10,10,10,11,9,6,11,10
30/07/2017,Haifa,9,8,8,9.33,9,10,9,10,10
30/07/2017,Jerusalem,11,11,10,10,8,12,12,7,7
30/07/2017,Lod,9,8,8,9.33,9,11,11,9,9
30/07/2017,Mizpe Ramon,13,11,11,11.33,10,15,15,8,8
30/07/2017,Nazareth,15,10,10,11.67,12,14,14,11,11
30/07/2017,Qazrin,12,8,8,10,9,14,12,8,8
30/07/2017,Tel Aviv,9,9,9,10,9,11,10,10,10
30/07/2017,Tiberias,14,10,10,11.67,8,14,7,11,11
30/07/2017,Zefat,13,7,8,11.33,6,16,13,11,11
31/07/2017,Afula,10,10,10,11.67,11,13,13,12,12
31/07/2017,Ashdod,10,11,11,11.67,12,13,13,11,11
31/07/2017,Beer Sheva,9,9,9,10.67,11,13,12,10,10
31/07/2017,Bet Shean,18,10,10,12.33,9,16,16,11,12
31/07/2017,Elat,9,11,10,11,13,15,15,7,8
31/07/2017,En Gedi,13,8,9,7.67,8,9,8,6,5
31/07/2017,Haifa,8,8,8,9.33,9,10,9,10,9
31/07/2017,Jerusalem,9,11,12,10.33,8,12,12,8,9
31/07/2017,Lod,8,9,8,9.33,10,10,10,9,9
31/07/2017,Mizpe Ramon,13,12,13,11.33,10,14,16,8,7
31/07/2017,Nazareth,16,10,10,10.67,12,13,13,9,8
31/07/2017,Qazrin,9,7,8,7.67,8,9,9,7,8
31/07/2017,Tel Aviv,9,10,9,10.33,10,11,10,10,10
31/07/2017,Tiberias,13,10,10,8,4,7,7,7,8
31/07/2017,Zefat,10,7,6,8.33,3,11,10,7,8
01/08/2017,Afula,10,10,10,12,13,13,14,13,13
01/08/2017,Ashdod,11,9,9,10,11,11,10,10,10
01/08/2017,Beer Sheva,9,9,9,10.67,12,13,12,10,9
01/08/2017,Bet Shean,16,10,10,12,14,16,17,10,11
01/08/2017,Elat,9,9,8,9,12,12,11,6,7
01/08/2017,En Gedi,11,8,9,9.33,5,11,9,9,8
01/08/2017,Haifa,8,8,8,9.33,10,12,11,8,8
01/08/2017,Jerusalem,9,12,13,11.67,13,13,14,10,10
01/08/2017,Lod,8,8,8,9.33,9,11,11,9,9
01/08/2017,Mizpe Ramon,11,13,13,12,12,14,16,9,9
01/08/2017,Nazareth,16,11,11,11.67,15,15,15,9,9
01/08/2017,Qazrin,8,10,10,10.67,10,14,12,8,8
01/08/2017,Tel Aviv,9,8,9,9,9,9,9,10,9
01/08/2017,Tiberias,10,11,11,10,12,7,6,12,13
01/08/2017,Zefat,10,7,7,11.67,5,16,14,12,13
02/08/2017,Afula,11,10,9,13,13,13,14,13,13
02/08/2017,Ashdod,9,10,10,10,10,11,11,10,10
02/08/2017,Beer Sheva,9,9,9,10,11,14,14,10,10
02/08/2017,Bet Shean,16,10,9,13,13,16,18,11,11
02/08/2017,Elat,8,10,10,15,13,16,16,9,9
02/08/2017,En Gedi,19,6,8,3,4,15,12,8,9
02/08/2017,Haifa,8,9,9,10,10,15,15,9,8
02/08/2017,Jerusalem,13,12,12,13,14,19,16,12,12
02/08/2017,Lod,8,9,9,10,9,11,11,10,9
02/08/2017,Mizpe Ramon,13,13,13,10,11,17,18,9,9
02/08/2017,Nazareth,18,10,10,14,14,14,14,8,9
02/08/2017,Qazrin,10,11,11,13,13,16,15,10,10
02/08/2017,Tel Aviv,9,10,9,10,10,10,9,10,9
02/08/2017,Tiberias,12,11,11,18,17,16,16,13,13
02/08/2017,Zefat,12,6,7,7,7,15,16,13,13
03/08/2017,Afula,11,10,10,12,12,13,14,10,10
03/08/2017,Ashdod,10,9,8,8,9,10,9,9,9
03/08/2017,Beer Sheva,9,9,9,10,11,13,13,10,10
03/08/2017,Bet Shean,17,10,10,11,11,12,12,10,10
03/08/2017,Elat,8,9,10,12,12,13,13,11,10
03/08/2017,En Gedi,22,7,6,7,4,12,9,8,10
03/08/2017,Haifa,9,9,8,10,9,12,12,8,9
03/08/2017,Jerusalem,14,11,12,13,12,16,18,12,12
03/08/2017,Lod,9,9,9,8,9,10,11,9,10
03/08/2017,Mizpe Ramon,9,12,12,11,10,16,18,10,9
03/08/2017,Nazareth,14,10,9,13,13,14,14,11,11
03/08/2017,Qazrin,11,11,11,13,13,11,13,12,12
03/08/2017,Tel Aviv,9,9,8,7,8,9,9,9,10
03/08/2017,Tiberias,13,10,10,13,15,16,15,14,13
03/08/2017,Zefat,14,7,7,7,7,14,15,14,13
04/08/2017,Afula,12,9,9,12,11,13,13,11,11
04/08/2017,Ashdod,8,8,7,10,9,11,11,8,6
04/08/2017,Beer Sheva,9,9,8,10,9,13,12,10,10
04/08/2017,Bet Shean,17,8,8,11,11,16,13,11,11
04/08/2017,Elat,7,9,10,13,13,13,13,11,11
04/08/2017,En Gedi,23,8,7,5,5,10,8,7,8
04/08/2017,Haifa,8,8,7,10,9,11,9,7,7
04/08/2017,Jerusalem,12,11,10,11,11,14,13,12,12
04/08/2017,Lod,9,9,8,9,9,11,10,9,9
04/08/2017,Mizpe Ramon,12,11,11,10,12,15,13,10,10
04/08/2017,Nazareth,16,10,10,14,13,15,14,9,9
04/08/2017,Qazrin,13,10,10,12,13,13,15,11,10
04/08/2017,Tel Aviv,8,8,8,9,10,9,10,8,7
04/08/2017,Tiberias,14,11,10,9,15,7,6,14,13
04/08/2017,Zefat,13,8,7,6,6,20,17,14,13
05/08/2017,Afula,11,10,10,13,12,13,13,12,11
05/08/2017,Ashdod,7,10,10,10,10,10,10,9,8
05/08/2017,Beer Sheva,8,9,9,9,10,13,13,12,11
05/08/2017,Bet Shean,15,8,8,11,10,14,16,12,11
05/08/2017,Elat,10,8,9,12,12,14,16,8,7
05/08/2017,En Gedi,18,8,8,5,4,12,13,8,5
05/08/2017,Haifa,7,8,8,9,9,9,9,9,8
05/08/2017,Jerusalem,10,11,11,9,10,14,14,10,10
05/08/2017,Lod,8,9,9,9,10,12,12,11,10
05/08/2017,Mizpe Ramon,12,10,10,7,7,14,15,7,6
05/08/2017,Nazareth,16,10,10,13,14,14,14,10,9
05/08/2017,Qazrin,11,10,10,9,10,12,13,10,10
05/08/2017,Tel Aviv,8,9,9,9,9,9,8,10,9
05/08/2017,Tiberias,13,11,11,7,10,15,12,12,12
05/08/2017,Zefat,13,6,6,4,4,14,14,13,12
06/08/2017,Afula,10,9,9,11,10,12,13,7,9
06/08/2017,Ashdod,10,9,9,10,10,10,11,8,8
06/08/2017,Beer Sheva,9,8,8,8,7,11,14,10,10
06/08/2017,Bet Shean,16,8,8,8,7,15,16,7,9
06/08/2017,Elat,8,9,9,14,14,18,16,12,9
06/08/2017,En Gedi,19,7,8,3,4,16,10,6,8
06/08/2017,Haifa,8,8,7,9,8,11,9,7,8
06/08/2017,Jerusalem,9,11,11,7,8,14,12,10,9
06/08/2017,Lod,9,8,8,10,10,11,12,9,9
06/08/2017,Mizpe Ramon,13,12,10,8,9,14,14,9,8
06/08/2017,Nazareth,15,9,10,13,12,12,13,10,9
06/08/2017,Qazrin,11,9,9,9,8,12,11,9,8
06/08/2017,Tel Aviv,9,9,8,10,9,9,9,8,9
06/08/2017,Tiberias,12,9,9,5,3,11,6,10,9
06/08/2017,Zefat,6,5,5,5,5,12,12,10,9
07/08/2017,Afula,9,10,9,11,10,15,15,10,11
07/08/2017,Ashdod,9,11,10,10,10,14,12,11,10
07/08/2017,Beer Sheva,8,9,9,11,10,13,13,11,11
07/08/2017,Bet Shean,18,9,8,10,10,17,17,10,11
07/08/2017,Elat,7,11,13,16,16,18,18,12,13
07/08/2017,En Gedi,15,10,9,10,11,15,14,10,10
07/08/2017,Haifa,7,9,8,9,9,11,10,12,10
07/08/2017,Jerusalem,10,12,12,10,9,13,13,8,9
07/08/2017,Lod,8,9,8,9,9,11,12,10,10
07/08/2017,Mizpe Ramon,13,14,14,13,11,17,18,11,10
07/08/2017,Nazareth,13,11,10,13,13,15,15,10,10
07/08/2017,Qazrin,10,8,8,9,9,14,14,7,8
07/08/2017,Tel Aviv,8,10,10,9,9,11,10,12,10
07/08/2017,Tiberias,12,11,10,5,9,15,14,9,10
07/08/2017,Zefat,11,8,7,5,6,16,14,9,10
08/08/2017,Afula,11,10,10,12,14,14,13,12,12
08/08/2017,Ashdod,10,10,10,10,10,10,11,10,11
08/08/2017,Beer Sheva,9,9,10,11,11,13,12,10,11
08/08/2017,Bet Shean,17,8,8,12,13,15,16,12,12
08/08/2017,Elat,9,10,9,13,13,15,17,9,9
08/08/2017,En Gedi,12,8,8,7,3,10,6,10,10
08/08/2017,Haifa,8,8,8,10,10,10,10,11,11
08/08/2017,Jerusalem,10,12,12,11,11,13,14,8,9
08/08/2017,Lod,8,8,8,9,9,11,11,10,9
08/08/2017,Mizpe Ramon,14,13,13,10,12,16,18,10,10
08/08/2017,Nazareth,18,11,11,14,15,14,15,10,10
08/08/2017,Qazrin,11,9,10,10,10,14,14,8,9
08/08/2017,Tel Aviv,10,9,9,9,9,8,10,11,11
08/08/2017,Tiberias,11,10,11,8,8,7,8,12,12
08/08/2017,Zefat,12,6,7,7,7,14,15,12,12
09/08/2017,Afula,11,11,10,13,12,15,15,12,11
09/08/2017,Ashdod,10,12,11,11,12,13,13,11,11
09/08/2017,Beer Sheva,10,10,10,12,13,13,13,11,10
09/08/2017,Bet Shean,17,9,9,13,13,16,17,12,11
09/08/2017,Elat,8,11,12,15,14,16,17,10,10
09/08/2017,En Gedi,10,8,9,8,6,6,9,10,10
09/08/2017,Haifa,8,9,9,10,9,11,10,11,10
09/08/2017,Jerusalem,10,13,13,10,10,13,13,9,8
09/08/2017,Lod,8,9,9,10,10,11,11,10,10
09/08/2017,Mizpe Ramon,13,14,14,11,10,16,17,11,10
09/08/2017,Nazareth,19,12,12,15,14,14,14,10,10
09/08/2017,Qazrin,9,9,9,8,9,13,13,7,7
09/08/2017,Tel Aviv,9,10,10,10,10,11,11,11,10
09/08/2017,Tiberias,12,11,11,7,4,9,4,9,9
09/08/2017,Zefat,12,8,6,4,4,14,14,9,9
10/08/2017,Afula,11,10,10,12,12,13,13,10,9
10/08/2017,Ashdod,11,9,8,7,6,10,9,9,8
10/08/2017,Beer Sheva,10,9,9,10,9,11,11,10,10
10/08/2017,Bet Shean,18,9,9,12,12,16,14,10,9
10/08/2017,Elat,10,11,11,15,15,15,18,12,12
10/08/2017,En Gedi,11,8,8,9,8,10,11,8,8
10/08/2017,Haifa,9,8,8,9,9,10,11,9,8
10/08/2017,Jerusalem,11,12,11,14,14,14,13,9,9
10/08/2017,Lod,9,8,8,8,8,10,10,9,8
10/08/2017,Mizpe Ramon,11,12,12,11,12,16,16,11,11
10/08/2017,Nazareth,20,11,10,14,13,14,14,9,9
10/08/2017,Qazrin,9,11,10,11,11,13,13,7,7
