Time,Basis_date,Validity_date,City,Persist_value_minTemp,EC_minTemp,CO_minTemp,C3_minTemp,OH_minTemp
2,14/06/2017,15/06/2017,Ashdod,21,21,24,22,23
1,15/06/2017,15/06/2017,Beer Sheva,18,18,23,19,18
2,14/06/2017,15/06/2017,Beer Sheva,18,18,24,19,19
1,15/06/2017,15/06/2017,Bet Shean,21,22,20,23,22
2,14/06/2017,15/06/2017,Bet Shean,21,21,26,22,22
1,15/06/2017,15/06/2017,Elat,25,23,24,25,24
2,14/06/2017,15/06/2017,Elat,25,23,24,25,25
1,15/06/2017,15/06/2017,En Gedi,26,27,23,26,27
2,14/06/2017,15/06/2017,En Gedi,26,27,22,26,28
1,15/06/2017,15/06/2017,Haifa,20,19,21,20,20
2,14/06/2017,15/06/2017,Haifa,20,20,22,21,20
1,15/06/2017,15/06/2017,Jerusalem,17,20,22,16,19
2,14/06/2017,15/06/2017,Jerusalem,17,19,22,18,20
1,15/06/2017,15/06/2017,Lod,21,18,19,20,19
2,14/06/2017,15/06/2017,Lod,21,18,18,21,19
1,15/06/2017,15/06/2017,Mizpe Ramon,15,16,21,18,20
2,14/06/2017,15/06/2017,Mizpe Ramon,15,17,21,18,20
1,15/06/2017,15/06/2017,Nazareth,19,19,20,20,20
2,14/06/2017,15/06/2017,Nazareth,19,19,18,19,20
1,15/06/2017,15/06/2017,Qazrin,17,18,20,19,17
2,14/06/2017,15/06/2017,Qazrin,17,18,18,19,18
1,15/06/2017,15/06/2017,Tel Aviv,21,19,23,20,23
2,14/06/2017,15/06/2017,Tel Aviv,20,20,22,21,23
1,15/06/2017,15/06/2017,Tiberias,22,21,21,22,20
2,14/06/2017,15/06/2017,Tiberias,22,21,21,22,20
1,15/06/2017,15/06/2017,Zefat,15,19,21,19,18
2,14/06/2017,15/06/2017,Zefat,15,19,20,19,19
1,16/06/2017,16/06/2017,Afula,21,20,23,21,21
2,15/06/2017,16/06/2017,Afula,21,20,22,21,21
1,16/06/2017,16/06/2017,Ashdod,22,22,23,21,23
2,15/06/2017,16/06/2017,Ashdod,22,22,24,22,22
1,16/06/2017,16/06/2017,Beer Sheva,20,18,23,20,19
2,15/06/2017,16/06/2017,Beer Sheva,20,18,23,19,19
1,16/06/2017,16/06/2017,Bet Shean,23,21,22,23,23
2,15/06/2017,16/06/2017,Bet Shean,23,22,26,23,23
1,16/06/2017,16/06/2017,Elat,27,24,24.67,25,25
2,15/06/2017,16/06/2017,Elat,27,24,26,23,25
1,16/06/2017,16/06/2017,En Gedi,27,28,25,27,28
2,15/06/2017,16/06/2017,En Gedi,27,28,24,26,28
1,16/06/2017,16/06/2017,Haifa,21,21,22,21,22
2,15/06/2017,16/06/2017,Haifa,21,21,22,21,20
1,16/06/2017,16/06/2017,Jerusalem,20,20,22,18,20
2,15/06/2017,16/06/2017,Jerusalem,20,19,23,18,20
1,16/06/2017,16/06/2017,Lod,21,20,19,21,20
2,15/06/2017,16/06/2017,Lod,21,20,18,20,20
1,16/06/2017,16/06/2017,Mizpe Ramon,18,18,22,19,21
2,15/06/2017,16/06/2017,Mizpe Ramon,18,18,21,18,20
1,16/06/2017,16/06/2017,Nazareth,19,20,20,21,20
2,15/06/2017,16/06/2017,Nazareth,19,20,19,20,20
1,16/06/2017,16/06/2017,Qazrin,17,19,19,19,18
2,15/06/2017,16/06/2017,Qazrin,17,19,19,18,19
1,16/06/2017,16/06/2017,Tel Aviv,22,20,24,20,23
2,15/06/2017,16/06/2017,Tel Aviv,22,21,23,20,23
1,16/06/2017,16/06/2017,Tiberias,24,22,22,22,21
2,15/06/2017,16/06/2017,Tiberias,24,22,22,22,21
1,16/06/2017,16/06/2017,Zefat,20,19,22,19,19
2,15/06/2017,16/06/2017,Zefat,20,19,22,20,19
1,17/06/2017,17/06/2017,Afula,21,20,24,21,21
2,16/06/2017,17/06/2017,Afula,21,20,23,21,21
1,17/06/2017,17/06/2017,Ashdod,22,22,23,22,24
2,16/06/2017,17/06/2017,Ashdod,22,22,23,22,22
1,17/06/2017,17/06/2017,Beer Sheva,20,20,23,21,20
2,16/06/2017,17/06/2017,Beer Sheva,20,20,23,20,20
1,17/06/2017,17/06/2017,Bet Shean,21,21,23,24,23
2,16/06/2017,17/06/2017,Bet Shean,21,22,22,24,24
1,17/06/2017,17/06/2017,Elat,26,25,25.33,25,26
2,16/06/2017,17/06/2017,Elat,26,25,27,24,26
1,17/06/2017,17/06/2017,En Gedi,27,28,25,28,28
2,16/06/2017,17/06/2017,En Gedi,27,28,26,27,28
1,17/06/2017,17/06/2017,Haifa,22,22,21,21,21
2,16/06/2017,17/06/2017,Haifa,22,22,21,21,22
1,17/06/2017,17/06/2017,Jerusalem,20,20,22,20,21
2,16/06/2017,17/06/2017,Jerusalem,20,20,25,19,21
1,17/06/2017,17/06/2017,Lod,22,21,20,22,21
2,16/06/2017,17/06/2017,Lod,22,21,19,21,21
1,17/06/2017,17/06/2017,Mizpe Ramon,19,19,22,19,21
2,16/06/2017,17/06/2017,Mizpe Ramon,19,18,22,19,21
1,17/06/2017,17/06/2017,Nazareth,20,20,21,21,20
2,16/06/2017,17/06/2017,Nazareth,20,20,20,20,20
1,17/06/2017,17/06/2017,Qazrin,18,19,21,19,19
2,16/06/2017,17/06/2017,Qazrin,18,19,21,19,20
1,17/06/2017,17/06/2017,Tel Aviv,22,20,25,21,23
2,16/06/2017,17/06/2017,Tel Aviv,22,20,25,20,24
1,17/06/2017,17/06/2017,Tiberias,23,22,23,22,20
2,16/06/2017,17/06/2017,Tiberias,23,23,22,23,20
1,17/06/2017,17/06/2017,Zefat,19,19,23,19,19
2,16/06/2017,17/06/2017,Zefat,19,20,22,18,19
1,18/06/2017,18/06/2017,Afula,19,20,25,21,21
2,17/06/2017,18/06/2017,Afula,19,20,26,21,21
1,18/06/2017,18/06/2017,Ashdod,21,22,24,21,22
2,17/06/2017,18/06/2017,Ashdod,21,22,24,22,22
1,18/06/2017,18/06/2017,Beer Sheva,20,21,24,22,20
2,17/06/2017,18/06/2017,Beer Sheva,20,21,24,22,20
1,18/06/2017,18/06/2017,Bet Shean,22,22,25,23,24
2,17/06/2017,18/06/2017,Bet Shean,22,21,25,23,24
1,18/06/2017,18/06/2017,Elat,26,26,26.33,25,28
2,17/06/2017,18/06/2017,Elat,26,26,29,25,27
1,18/06/2017,18/06/2017,En Gedi,27,29,27,28,29
2,17/06/2017,18/06/2017,En Gedi,27,29,28,27,29
1,18/06/2017,18/06/2017,Haifa,22,21,23,21,21
2,17/06/2017,18/06/2017,Haifa,22,21,23,21,22
1,18/06/2017,18/06/2017,Jerusalem,21,21,23,21,22
2,17/06/2017,18/06/2017,Jerusalem,21,21,23,21,22
1,18/06/2017,18/06/2017,Lod,22,21,21,22,21
2,17/06/2017,18/06/2017,Lod,22,21,21,21,21
1,18/06/2017,18/06/2017,Mizpe Ramon,18,20,23,22,22
2,17/06/2017,18/06/2017,Mizpe Ramon,18,20,23,21,22
1,18/06/2017,18/06/2017,Nazareth,20,20,22,21,20
2,17/06/2017,18/06/2017,Nazareth,20,20,22,20,20
1,18/06/2017,18/06/2017,Qazrin,19,19,22,20,20
2,17/06/2017,18/06/2017,Qazrin,19,20,22,20,20
1,18/06/2017,18/06/2017,Tel Aviv,22,19,25,21,23
2,17/06/2017,18/06/2017,Tel Aviv,22,19,26,21,23
1,18/06/2017,18/06/2017,Tiberias,24,23,25,24,20
2,17/06/2017,18/06/2017,Tiberias,24,23,25,24,20
1,18/06/2017,18/06/2017,Zefat,18,19,25,19,20
2,17/06/2017,18/06/2017,Zefat,18,19,25,19,20
1,19/06/2017,19/06/2017,Afula,19,20,22,22,22
2,18/06/2017,19/06/2017,Afula,19,21,22,22,22
1,19/06/2017,19/06/2017,Ashdod,22,24,24,22,23
2,18/06/2017,19/06/2017,Ashdod,22,24,25,23,23
1,19/06/2017,19/06/2017,Beer Sheva,19,20,25,21,21
2,18/06/2017,19/06/2017,Beer Sheva,19,20,25,21,21
1,19/06/2017,19/06/2017,Bet Shean,22,22,24,24,24
2,18/06/2017,19/06/2017,Bet Shean,22,23,23,24,24
1,19/06/2017,19/06/2017,Elat,26,25,28,27,28
2,18/06/2017,19/06/2017,Elat,26,26,27,27,28
1,19/06/2017,19/06/2017,En Gedi,28,28,26,28,29
2,18/06/2017,19/06/2017,En Gedi,28,28,26,26,29
1,19/06/2017,19/06/2017,Haifa,21,21,23,21,20
2,18/06/2017,19/06/2017,Haifa,21,22,23,21,23
1,19/06/2017,19/06/2017,Jerusalem,20,20,23,18,20
2,18/06/2017,19/06/2017,Jerusalem,20,20,23,17,21
1,19/06/2017,19/06/2017,Lod,22,20,21,22,21
2,18/06/2017,19/06/2017,Lod,22,21,22,21,20
1,19/06/2017,19/06/2017,Mizpe Ramon,18,19,24,20,23
2,18/06/2017,19/06/2017,Mizpe Ramon,18,19,25,20,23
1,19/06/2017,19/06/2017,Nazareth,21,20,22,21,20
2,18/06/2017,19/06/2017,Nazareth,21,20,22,21,20
1,19/06/2017,19/06/2017,Qazrin,18,19,22,20,18
2,18/06/2017,19/06/2017,Qazrin,18,20,21,19,18
1,19/06/2017,19/06/2017,Tel Aviv,22,21,24,22,24
2,18/06/2017,19/06/2017,Tel Aviv,22,22,24,22,24
1,19/06/2017,19/06/2017,Tiberias,23,22,24,24,19
2,18/06/2017,19/06/2017,Tiberias,23,23,24,23,19
1,19/06/2017,19/06/2017,Zefat,19,19,24,17,19
2,18/06/2017,19/06/2017,Zefat,19,19,24,17,19
1,20/06/2017,20/06/2017,Afula,22,19,21,20,20
2,19/06/2017,20/06/2017,Afula,22,20,20,20,20
1,20/06/2017,20/06/2017,Ashdod,24,23,23,21,22
2,19/06/2017,20/06/2017,Ashdod,24,23,24,22,22
1,20/06/2017,20/06/2017,Beer Sheva,22,19,23,19,19
2,19/06/2017,20/06/2017,Beer Sheva,22,19,20,19,19
1,20/06/2017,20/06/2017,Bet Shean,23,21,22,22,22
2,19/06/2017,20/06/2017,Bet Shean,23,21,22,22,22
1,20/06/2017,20/06/2017,Elat,28,23,25,26,25
2,19/06/2017,20/06/2017,Elat,28,23,26,26,25
1,20/06/2017,20/06/2017,En Gedi,30,25,24,25,27
2,19/06/2017,20/06/2017,En Gedi,30,25,23,24,27
1,20/06/2017,20/06/2017,Haifa,22,21,21,19,19
2,19/06/2017,20/06/2017,Haifa,22,22,22,20,22
1,20/06/2017,20/06/2017,Jerusalem,18,17,22,16,18
2,19/06/2017,20/06/2017,Jerusalem,18,17,16,15,18
1,20/06/2017,20/06/2017,Lod,23,20,20,20,20
2,19/06/2017,20/06/2017,Lod,23,20,22,20,20
1,20/06/2017,20/06/2017,Mizpe Ramon,20,16,23,16,20
2,19/06/2017,20/06/2017,Mizpe Ramon,20,16,19,17,20
1,20/06/2017,20/06/2017,Nazareth,21,18,21,19,19
2,19/06/2017,20/06/2017,Nazareth,21,20,20,20,19
1,20/06/2017,20/06/2017,Qazrin,20,18,21,18,16
2,19/06/2017,20/06/2017,Qazrin,20,18,19,17,16
1,20/06/2017,20/06/2017,Tel Aviv,24,22,20,20,23
2,19/06/2017,20/06/2017,Tel Aviv,24,21,24,20,23
1,20/06/2017,20/06/2017,Tiberias,24,22,23,22,17
2,19/06/2017,20/06/2017,Tiberias,24,22,21,23,17
1,20/06/2017,20/06/2017,Zefat,17,18,22,15,16
2,19/06/2017,20/06/2017,Zefat,17,18,17,15,16
1,21/06/2017,21/06/2017,Afula,18,19,21,20,20
2,20/06/2017,21/06/2017,Afula,18,19,20,20,21
1,21/06/2017,21/06/2017,Ashdod,22,23,23,24,22
2,20/06/2017,21/06/2017,Ashdod,22,23,21,21,22
1,21/06/2017,21/06/2017,Beer Sheva,19,19,20,19,20
2,20/06/2017,21/06/2017,Beer Sheva,19,18,19,18,21
1,21/06/2017,21/06/2017,Bet Shean,21,21,23,22,22
2,20/06/2017,21/06/2017,Bet Shean,21,20,23,22,23
1,21/06/2017,21/06/2017,Elat,26,21,25,25,23
2,20/06/2017,21/06/2017,Elat,26,22,25,24,24
1,21/06/2017,21/06/2017,En Gedi,26,25,23,24,26
2,20/06/2017,21/06/2017,En Gedi,26,25,26,24,26
1,21/06/2017,21/06/2017,Haifa,19,20,22,22,20
2,20/06/2017,21/06/2017,Haifa,19,22,21,21,20
1,21/06/2017,21/06/2017,Jerusalem,16,18,17,16,18
2,20/06/2017,21/06/2017,Jerusalem,16,17,17,16,18
1,21/06/2017,21/06/2017,Lod,20,20,21,20,20
2,20/06/2017,21/06/2017,Lod,20,20,20,20,20
1,21/06/2017,21/06/2017,Mizpe Ramon,17,15,18,16,18
2,20/06/2017,21/06/2017,Mizpe Ramon,17,15,18,15,18
1,21/06/2017,21/06/2017,Nazareth,19,19,20,20,19
2,20/06/2017,21/06/2017,Nazareth,19,19,19,18,18
1,21/06/2017,21/06/2017,Qazrin,17,18,20,18,16
2,20/06/2017,21/06/2017,Qazrin,17,18,18,17,16
1,21/06/2017,21/06/2017,Tel Aviv,22,21,22,20,23
2,20/06/2017,21/06/2017,Tel Aviv,21,21,20,19,24
1,21/06/2017,21/06/2017,Tiberias,22,22,23,22,17
2,20/06/2017,21/06/2017,Tiberias,22,21,22,22,17
1,21/06/2017,21/06/2017,Zefat,14,19,18,16,16
2,20/06/2017,21/06/2017,Zefat,14,18,19,16,16
1,22/06/2017,22/06/2017,Afula,19,19,21,20,20
2,21/06/2017,22/06/2017,Afula,19,19,21,20,20
1,22/06/2017,22/06/2017,Ashdod,22,22,21,22,21
2,21/06/2017,22/06/2017,Ashdod,22,22,21,22,21
1,22/06/2017,22/06/2017,Beer Sheva,17,18,18,19,18
2,21/06/2017,22/06/2017,Beer Sheva,17,17,19,19,18
1,22/06/2017,22/06/2017,Bet Shean,22,21,24,22,22
2,21/06/2017,22/06/2017,Bet Shean,22,21,24,22,22
1,22/06/2017,22/06/2017,Elat,26,20,25,24,24
2,21/06/2017,22/06/2017,Elat,26,20,24,23,24
1,22/06/2017,22/06/2017,En Gedi,26,26,27,25,27
2,21/06/2017,22/06/2017,En Gedi,26,26,27,25,26
1,22/06/2017,22/06/2017,Haifa,21,20,21,21,20
2,21/06/2017,22/06/2017,Haifa,21,22,21,21,22
1,22/06/2017,22/06/2017,Jerusalem,16,18,18,17,18
2,21/06/2017,22/06/2017,Jerusalem,16,18,18,16,18
1,22/06/2017,22/06/2017,Lod,21,19,20,20,19
2,21/06/2017,22/06/2017,Lod,21,19,20,20,19
1,22/06/2017,22/06/2017,Mizpe Ramon,15,15,18,17,19
2,21/06/2017,22/06/2017,Mizpe Ramon,15,14,17,15,18
1,22/06/2017,22/06/2017,Nazareth,19,19,21,19,19
2,21/06/2017,22/06/2017,Nazareth,19,20,21,19,19
1,22/06/2017,22/06/2017,Qazrin,18,17,18,17,17
2,21/06/2017,22/06/2017,Qazrin,18,17,18,17,17
1,22/06/2017,22/06/2017,Tel Aviv,21,19,22,20,23
2,21/06/2017,22/06/2017,Tel Aviv,21,20,21,20,23
1,22/06/2017,22/06/2017,Tiberias,23,21,23,21,19
2,21/06/2017,22/06/2017,Tiberias,23,21,22,22,18
1,22/06/2017,22/06/2017,Zefat,14,17,21,17,17
2,21/06/2017,22/06/2017,Zefat,14,18,20,17,17
1,23/06/2017,23/06/2017,Afula,19,20,21,21,21
2,22/06/2017,23/06/2017,Afula,19,20,21,21,21
1,23/06/2017,23/06/2017,Ashdod,22,22,23,23,22
2,22/06/2017,23/06/2017,Ashdod,22,23,23,22,23
1,23/06/2017,23/06/2017,Beer Sheva,18,18,19,20,20
2,22/06/2017,23/06/2017,Beer Sheva,18,19,19,20,18
1,23/06/2017,23/06/2017,Bet Shean,22,22,24,23,23
2,22/06/2017,23/06/2017,Bet Shean,22,23,25,23,23
1,23/06/2017,23/06/2017,Elat,24,21,25,25,24
2,22/06/2017,23/06/2017,Elat,24,21,24,24,24
1,23/06/2017,23/06/2017,En Gedi,27,27,27,26,27
2,22/06/2017,23/06/2017,En Gedi,27,27,28,26,27
1,23/06/2017,23/06/2017,Haifa,21,21,21,22,22
2,22/06/2017,23/06/2017,Haifa,21,22,21,22,22
1,23/06/2017,23/06/2017,Jerusalem,17,18,20,17,18
2,22/06/2017,23/06/2017,Jerusalem,17,19,19,18,19
1,23/06/2017,23/06/2017,Lod,21,20,22,21,20
2,22/06/2017,23/06/2017,Lod,21,20,21,20,20
1,23/06/2017,23/06/2017,Mizpe Ramon,16,16,19,16,19
2,22/06/2017,23/06/2017,Mizpe Ramon,16,16,19,17,19
1,23/06/2017,23/06/2017,Nazareth,19,20,20,20,20
2,22/06/2017,23/06/2017,Nazareth,19,20,21,20,20
1,23/06/2017,23/06/2017,Qazrin,18,19,19,18,18
2,22/06/2017,23/06/2017,Qazrin,18,18,20,18,18
1,23/06/2017,23/06/2017,Tel Aviv,21,20,23,21,23
2,22/06/2017,23/06/2017,Tel Aviv,21,21,23,20,23
1,23/06/2017,23/06/2017,Tiberias,23,22,24,23,19
2,22/06/2017,23/06/2017,Tiberias,23,22,24,23,19
1,23/06/2017,23/06/2017,Zefat,16,19,20,18,18
2,22/06/2017,23/06/2017,Zefat,16,19,21,19,18
1,24/06/2017,24/06/2017,Afula,21,21,21,21,21
2,23/06/2017,24/06/2017,Afula,21,21,21,21,21
1,24/06/2017,24/06/2017,Ashdod,22,23,22,23,22
2,23/06/2017,24/06/2017,Ashdod,22,23,22,22,22
1,24/06/2017,24/06/2017,Beer Sheva,21,20,19,20,20
2,23/06/2017,24/06/2017,Beer Sheva,21,19,19,20,19
1,24/06/2017,24/06/2017,Bet Shean,22,21,25,23,23
2,23/06/2017,24/06/2017,Bet Shean,22,22,25,23,23
1,24/06/2017,24/06/2017,Elat,27,22,26,26,25
2,23/06/2017,24/06/2017,Elat,27,22,26,26,26
1,24/06/2017,24/06/2017,En Gedi,27,28,28,27,28
2,23/06/2017,24/06/2017,En Gedi,27,28,29,27,28
1,24/06/2017,24/06/2017,Haifa,21,21,21,21,22
2,23/06/2017,24/06/2017,Haifa,21,21,21,22,22
1,24/06/2017,24/06/2017,Jerusalem,18,20,22,19,21
2,23/06/2017,24/06/2017,Jerusalem,18,20,21,20,21
1,24/06/2017,24/06/2017,Lod,22,20,21,21,20
2,23/06/2017,24/06/2017,Lod,22,20,21,21,20
1,24/06/2017,24/06/2017,Mizpe Ramon,17,17,21,18,21
2,23/06/2017,24/06/2017,Mizpe Ramon,17,18,20,18,21
1,24/06/2017,24/06/2017,Nazareth,20,21,22,21,21
2,23/06/2017,24/06/2017,Nazareth,20,21,21,20,21
1,24/06/2017,24/06/2017,Qazrin,18,19,21,20,20
2,23/06/2017,24/06/2017,Qazrin,18,19,21,19,20
1,24/06/2017,24/06/2017,Tel Aviv,22,20,21,21,23
2,23/06/2017,24/06/2017,Tel Aviv,22,20,21,20,23
1,24/06/2017,24/06/2017,Tiberias,24,22,24,23,22
2,23/06/2017,24/06/2017,Tiberias,24,22,24,23,21
1,24/06/2017,24/06/2017,Zefat,17,20,23,21,20
2,23/06/2017,24/06/2017,Zefat,17,20,22,21,20
1,25/06/2017,25/06/2017,Afula,21,20,22,21,21
2,24/06/2017,25/06/2017,Afula,21,20,22,21,21
1,25/06/2017,25/06/2017,Ashdod,23,23,22,23,22
2,24/06/2017,25/06/2017,Ashdod,23,23,22,22,22
1,25/06/2017,25/06/2017,Beer Sheva,20,20,20,20,20
2,24/06/2017,25/06/2017,Beer Sheva,20,19,20,20,20
1,25/06/2017,25/06/2017,Bet Shean,24,21,26,23,23
2,24/06/2017,25/06/2017,Bet Shean,24,21,26,23,23
1,25/06/2017,25/06/2017,Elat,28,24,28,28,27
2,24/06/2017,25/06/2017,Elat,28,24,28,27,27
1,25/06/2017,25/06/2017,En Gedi,28,29,30,29,29
2,24/06/2017,25/06/2017,En Gedi,28,29,30,27,29
1,25/06/2017,25/06/2017,Haifa,22,22,21,22,22
2,24/06/2017,25/06/2017,Haifa,22,21,22,22,22
1,25/06/2017,25/06/2017,Jerusalem,20,21,24,21,22
2,24/06/2017,25/06/2017,Jerusalem,20,21,24,21,22
1,25/06/2017,25/06/2017,Lod,22,21,22,21,20
2,24/06/2017,25/06/2017,Lod,22,21,22,21,20
1,25/06/2017,25/06/2017,Mizpe Ramon,19,19,23,20,23
2,24/06/2017,25/06/2017,Mizpe Ramon,19,19,22,20,23
1,25/06/2017,25/06/2017,Nazareth,20,20,21,22,21
2,24/06/2017,25/06/2017,Nazareth,20,20,21,20,21
1,25/06/2017,25/06/2017,Qazrin,18,19,22,20,21
2,24/06/2017,25/06/2017,Qazrin,18,19,22,20,21
1,25/06/2017,25/06/2017,Tel Aviv,20,21,22,21,23
2,24/06/2017,25/06/2017,Tel Aviv,20,21,22,20,23
1,25/06/2017,25/06/2017,Tiberias,24,22,25,24,21
2,24/06/2017,25/06/2017,Tiberias,24,23,25,24,21
1,25/06/2017,25/06/2017,Zefat,20,20,23,21,21
2,24/06/2017,25/06/2017,Zefat,20,20,23,20,21
1,26/06/2017,26/06/2017,Afula,20,21,24,22.33,22
2,25/06/2017,26/06/2017,Afula,20,21,24,22.67,23
1,26/06/2017,26/06/2017,Ashdod,24,24,23,23.33,23
2,25/06/2017,26/06/2017,Ashdod,24,24,24,23.67,23
1,26/06/2017,26/06/2017,Beer Sheva,21,21,21,21,21
2,25/06/2017,26/06/2017,Beer Sheva,21,21,21,21,21
1,26/06/2017,26/06/2017,Bet Shean,22,24,27,25.33,25
2,25/06/2017,26/06/2017,Bet Shean,22,24,28,25.67,25
1,26/06/2017,26/06/2017,Elat,28,24,29,27,28
2,25/06/2017,26/06/2017,Elat,28,23,28,26.33,28
1,26/06/2017,26/06/2017,En Gedi,29,31,30,30.33,30
2,25/06/2017,26/06/2017,En Gedi,29,31,31,30.67,30
1,26/06/2017,26/06/2017,Haifa,22,22,23,22.67,23
2,25/06/2017,26/06/2017,Haifa,22,21,23,22.33,23
1,26/06/2017,26/06/2017,Jerusalem,22,23,25,23.67,23
2,25/06/2017,26/06/2017,Jerusalem,22,23,24,23.33,23
1,26/06/2017,26/06/2017,Lod,23,22,23,22,21
2,25/06/2017,26/06/2017,Lod,23,22,23,22,21
1,26/06/2017,26/06/2017,Mizpe Ramon,21,20,23,22,23
2,25/06/2017,26/06/2017,Mizpe Ramon,21,20,22,22,24
1,26/06/2017,26/06/2017,Nazareth,21,21,24,22.33,22
2,25/06/2017,26/06/2017,Nazareth,21,21,24,22.33,22
1,26/06/2017,26/06/2017,Qazrin,18,21,24,22.33,22
2,25/06/2017,26/06/2017,Qazrin,18,21,25,23,23
1,26/06/2017,26/06/2017,Tel Aviv,23,22,22,22.67,24
2,25/06/2017,26/06/2017,Tel Aviv,23,22,23,23,24
1,26/06/2017,26/06/2017,Tiberias,24,23,27,24.67,24
2,25/06/2017,26/06/2017,Tiberias,24,23,27,24.67,24
1,26/06/2017,26/06/2017,Zefat,20,22,25,23,22
2,25/06/2017,26/06/2017,Zefat,20,23,26,24,23
1,27/06/2017,27/06/2017,Afula,20,22,22,22,22
2,26/06/2017,27/06/2017,Afula,20,22,23,22,23
1,27/06/2017,27/06/2017,Ashdod,24,23,23,24,22
2,26/06/2017,27/06/2017,Ashdod,24,23,23,23,23
1,27/06/2017,27/06/2017,Beer Sheva,23,21,21,21,21
2,26/06/2017,27/06/2017,Beer Sheva,23,21,21,21,21
1,27/06/2017,27/06/2017,Bet Shean,25,24,27,24,25
2,26/06/2017,27/06/2017,Bet Shean,25,24,26,24,25
1,27/06/2017,27/06/2017,Elat,29,24,29,28,28
2,26/06/2017,27/06/2017,Elat,29,26,29,27,28
1,27/06/2017,27/06/2017,En Gedi,30,30,30,29,30
2,26/06/2017,27/06/2017,En Gedi,30,30,30,28,30
1,27/06/2017,27/06/2017,Haifa,23,23,22,22,22
2,26/06/2017,27/06/2017,Haifa,23,21,23,23,23
1,27/06/2017,27/06/2017,Jerusalem,24,21,24,20,23
2,26/06/2017,27/06/2017,Jerusalem,24,22,24,21,23
1,27/06/2017,27/06/2017,Lod,23,22,22,22,21
2,26/06/2017,27/06/2017,Lod,23,21,23,22,21
1,27/06/2017,27/06/2017,Mizpe Ramon,21,20,22,20,24
2,26/06/2017,27/06/2017,Mizpe Ramon,21,20,22,21,24
1,27/06/2017,27/06/2017,Nazareth,22,22,23,22,22
2,26/06/2017,27/06/2017,Nazareth,22,22,23,22,22
1,27/06/2017,27/06/2017,Qazrin,21,21,22,21,21
2,26/06/2017,27/06/2017,Qazrin,21,20,22,20,21
1,27/06/2017,27/06/2017,Tel Aviv,23,22,22,22,24
2,26/06/2017,27/06/2017,Tel Aviv,23,22,23,21,24
1,27/06/2017,27/06/2017,Tiberias,25,24,26,25,23
2,26/06/2017,27/06/2017,Tiberias,25,24,26,24,23
1,27/06/2017,27/06/2017,Zefat,23,22,24,22,21
2,26/06/2017,27/06/2017,Zefat,23,21,24,22,21
1,28/06/2017,28/06/2017,Afula,19,21,21,21,21
2,27/06/2017,28/06/2017,Afula,19,20,21,21,21
1,28/06/2017,28/06/2017,Ashdod,24,23,23,23,23
2,27/06/2017,28/06/2017,Ashdod,24,23,22,22,22
1,28/06/2017,28/06/2017,Beer Sheva,21,20,20,19,20
2,27/06/2017,28/06/2017,Beer Sheva,21,19,20,19,20
1,28/06/2017,28/06/2017,Bet Shean,23,22,25,22,23
2,27/06/2017,28/06/2017,Bet Shean,23,21,25,22,23
1,28/06/2017,28/06/2017,Elat,30,22,29,26,27
2,27/06/2017,28/06/2017,Elat,30,26,29,26,27
1,28/06/2017,28/06/2017,En Gedi,29,29,29,28,29
2,27/06/2017,28/06/2017,En Gedi,29,29,29,26,29
1,28/06/2017,28/06/2017,Haifa,23,23,22,22,23
2,27/06/2017,28/06/2017,Haifa,23,22,22,21,22
1,28/06/2017,28/06/2017,Jerusalem,24,20,22,19,21
2,27/06/2017,28/06/2017,Jerusalem,24,20,22,21,22
1,28/06/2017,28/06/2017,Lod,23,20,21,21,21
2,27/06/2017,28/06/2017,Lod,23,21,21,20,20
1,28/06/2017,28/06/2017,Mizpe Ramon,22,17,22,20,22
2,27/06/2017,28/06/2017,Mizpe Ramon,22,17,22,22,22
1,28/06/2017,28/06/2017,Nazareth,21,21,22,21,20
2,27/06/2017,28/06/2017,Nazareth,21,21,21,20,21
1,28/06/2017,28/06/2017,Qazrin,19,19,20,18,19
2,27/06/2017,28/06/2017,Qazrin,19,19,20,18,20
1,28/06/2017,28/06/2017,Tel Aviv,22,21,21,22,24
2,27/06/2017,28/06/2017,Tel Aviv,22,21,21,20,24
1,28/06/2017,28/06/2017,Tiberias,25,23,25,22,21
2,27/06/2017,28/06/2017,Tiberias,25,23,24,22,22
1,28/06/2017,28/06/2017,Zefat,22,20,22,21,19
2,27/06/2017,28/06/2017,Zefat,22,20,23,21,20
1,29/06/2017,29/06/2017,Afula,20,21,22,22,22
2,28/06/2017,29/06/2017,Afula,20,21,22,22,22
1,29/06/2017,29/06/2017,Ashdod,23,23,22,24,23
2,28/06/2017,29/06/2017,Ashdod,23,23,23,23,23
1,29/06/2017,29/06/2017,Beer Sheva,21,20,20,21,20
2,28/06/2017,29/06/2017,Beer Sheva,21,20,20,21,21
1,29/06/2017,29/06/2017,Bet Shean,23,23,26,25,24
2,28/06/2017,29/06/2017,Bet Shean,23,23,26,24,24
1,29/06/2017,29/06/2017,Elat,29,21,28,25,27
2,28/06/2017,29/06/2017,Elat,29,25,28,25,26
1,29/06/2017,29/06/2017,En Gedi,28,29,28,29,29
2,28/06/2017,29/06/2017,En Gedi,28,29,30,28,29
1,29/06/2017,29/06/2017,Haifa,21,23,23,23,23
2,28/06/2017,29/06/2017,Haifa,21,23,23,23,23
1,29/06/2017,29/06/2017,Jerusalem,21,22,23,20,22
